Unnamed: 0.1,author,text,likes,published_at,Unnamed: 0,clean_text,predicted_label,confidence_score
1803,@branfx254,"THE ONLY UGLY, UNWANTED SHOW FOR THE FIRST TIME IN OBINNA SHOW..
OBINNA PLS APOLOGIZE TO THE COUPLES,HOW CAN U ALLOW ANN TO BE IN THE INTERVIEW YET U HAVE THE COUPLES...
WE CONDEMN SUCH AN ACT",1,2025-05-06T06:53:00Z,1474.0,"THE ONLY UGLY, UNWANTED SHOW FOR THE FIRST TIME IN OBINNA SHOW..
OBINNA PLS APOLOGIZE TO THE COUPLES,HOW CAN U ALLOW ANN TO BE IN THE INTERVIEW YET U HAVE THE COUPLES...
WE CONDEMN SUCH AN ACT",offensive language,0.8562828898429871
1804,@FaithNyabuto-z1d,"Obinna umefanyia akina culture vibaya,, you were to respect their interview and call Hannah siku yake........you took sides.",0,2025-05-06T06:51:53Z,1475.0,"Obinna umefanyia akina culture vibaya,, you were to respect their interview and call Hannah siku yake........you took sides.",offensive language,0.5987497568130493
1805,@MonicahSyumbua,Bit pia mtu mmoja aneza patwa na ugonjwa af the partner apewe ndo ajiprotect so hanna kubali ulikuwa na ugonjwa so sabrina ilibidi apewe dawa,0,2025-05-06T06:51:05Z,1476.0,Bit pia mtu mmoja aneza patwa na ugonjwa af the partner apewe ndo ajiprotect so hanna kubali ulikuwa na ugonjwa so sabrina ilibidi apewe dawa,neutral or positive,0.3733848035335541
1806,@priscawanjiku4350,pthoooooooooooo,0,2025-05-06T06:50:18Z,1477.0,pthoooooooooooo,neutral or positive,0.3044421374797821
1807,@ziporawawira6063,The guys on the background ndio mnafaa kweda washroom 😂😂😂juu kuna vile,0,2025-05-06T06:50:03Z,1478.0,The guys on the background ndio mnafaa kweda washroom  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy juu kuna vile,offensive language,0.31222003698349
1808,@iansoipei7566,Niache opinaa,0,2025-05-06T06:49:59Z,1479.0,Niache opinaa,neutral or positive,0.42848262190818787
1809,@JUDITHMUTHOKI,😂😂😂😂😂😂😂😂😂mrs kaswende is bitter,0,2025-05-06T06:48:17Z,1480.0, face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy mrs kaswende is bitter,offensive language,0.46701347827911377
1810,@AshaShamila,Obinna you have started loosing direction... what kind of people are you bringing,0,2025-05-06T06:47:55Z,1481.0,Obinna you have started loosing direction... what kind of people are you bringing,offensive language,0.5411838889122009
1811,@HellenKerubo99,Content crieson😢😅😅😅😅😅,0,2025-05-06T06:47:03Z,1482.0,Content crieson crying_face  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat ,offensive language,0.629493772983551
1812,@mercyjaimo1544,"Obina have been following u for so long,i respect you,i love you..bt don't bring such kind of useless stuffs at your show,.... first thing Hannah is very desperate na mapenzi, and lem tell you,huu mwezi hautaisha ka haujackia samir akimuadress, Hannah is very stupid lady,hata Mimi ningekua mwanaume, I will never date such kind of lady, first thing she doesn't respect herself....
Useless ladies with sewage mind.....",0,2025-05-06T06:46:44Z,1483.0,"Obina have been following u for so long,i respect you,i love you..bt don't bring such kind of useless stuffs at your show,.... first thing Hannah is very desperate na mapenzi, and lem tell you,huu mwezi hautaisha ka haujackia samir akimuadress, Hannah is very stupid lady,hata Mimi ningekua mwanaume, I will never date such kind of lady, first thing she doesn't respect herself....
Useless ladies with sewage mind.....",offensive language,0.3902766704559326
1813,@lilchemtai,Lakini hanna ni bloody fuckin😂😂,0,2025-05-06T06:46:12Z,1484.0,Lakini hanna ni bloody fuckin face_with_tears_of_joy  face_with_tears_of_joy ,offensive language,0.5570656657218933
1814,@fatmajuma5579,Umefake document acha kujitetea,0,2025-05-06T06:45:54Z,1485.0,Umefake document acha kujitetea,offensive language,0.32115036249160767
1815,@MerianaDanson,"Very  shameful  and cursed generation,may God have mercy",0,2025-05-06T06:44:57Z,1486.0,"Very  shameful  and cursed generation,may God have mercy",offensive language,0.42440369725227356
1816,@Dorcaskinanu88,"Not kaswende but UTI,so it's hannah who had it offcourse....if its sabrina the first 3 days samir angekuwa ashajua",1,2025-05-06T06:44:32Z,1487.0,"Not kaswende but UTI,so it's hannah who had it offcourse....if its sabrina the first 3 days samir angekuwa ashajua",offensive language,0.6277615427970886
1817,@KINGDOMBUSINESSJ,Obinna this was so unprofessional i swear .. why would you bring another person to their interview?,0,2025-05-06T06:44:05Z,1488.0,Obinna this was so unprofessional i swear .. why would you bring another person to their interview?,offensive language,0.7908903956413269
1818,@ziporawawira6063,The guy is a vibe ❤😂😂,51,2025-05-06T06:43:55Z,1489.0,The guy is a vibe  red_heart  face_with_tears_of_joy  face_with_tears_of_joy ,hate speech,0.3961116373538971
1819,@catherineayoma3344,We can tell mwenye infection...wa kujitetea sana!,1,2025-05-06T06:42:58Z,1490.0,We can tell mwenye infection...wa kujitetea sana!,neutral or positive,0.30367475748062134
1820,@mildredpriscah1069,Culture afadhali uachane na zab 😂,0,2025-05-06T06:42:55Z,1491.0,Culture afadhali uachane na zab  face_with_tears_of_joy ,neutral or positive,0.393113374710083
1821,@ngugikyalo,Obina umeanguka,0,2025-05-06T06:42:30Z,1492.0,Obina umeanguka,offensive language,0.5214464664459229
1822,@sylviakiptanui9847,Nothing will make me hate hanna😂😂,0,2025-05-06T06:41:56Z,1493.0,Nothing will make me hate hanna face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.5708216428756714
1823,@fatmajuma5579,Huyu Hanna ni kiherehere sana na kaswende alileta yeye hata captain aliadmit  hahaha aache kuwa na machungu,0,2025-05-06T06:41:31Z,1494.0,Huyu Hanna ni kiherehere sana na kaswende alileta yeye hata captain aliadmit  hahaha aache kuwa na machungu,irony,0.5751244425773621
1824,@roseakunda-k7y,Obinna anapenda Hannah mbona ameacha wenye wameitwa Interview wakawalk out na mwenye c wa interview akabaki😅,1,2025-05-06T06:40:07Z,1495.0,Obinna anapenda Hannah mbona ameacha wenye wameitwa Interview wakawalk out na mwenye c wa interview akabaki grinning_face_with_sweat ,offensive language,0.3040159344673157
1825,@FridahMokeira-w4e,Enyewe nimecheka yangu yote😅😅😅😅😅😅😅kama hiyo kiss wueeeeee itanisukuma huuu mwaka yote,0,2025-05-06T06:39:46Z,1496.0,Enyewe nimecheka yangu yote grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat kama hiyo kiss wueeeeee itanisukuma huuu mwaka yote,offensive language,0.4655834436416626
1826,@catherineayoma3344,Why was mbilikimo invited to the show?,0,2025-05-06T06:39:29Z,1497.0,Why was mbilikimo invited to the show?,neutral or positive,0.2783294916152954
1827,@lizglenda6001,Hanna is always desperate 😢😢😢,0,2025-05-06T06:39:22Z,1498.0,Hanna is always desperate  crying_face  crying_face  crying_face ,offensive language,0.4641907811164856
1828,@mildredpriscah1069,Captain the man 😂😂😂Eiii,0,2025-05-06T06:37:34Z,1499.0,Captain the man  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy Eiii,irony,0.2592746317386627
1829,@MargaretWanjiru-l6o,Kumbe umalaya siku hizi it's that open 😢😢,0,2025-05-06T06:36:56Z,1500.0,Kumbe umalaya siku hizi it's that open  crying_face  crying_face ,offensive language,0.4334605932235718
1830,@jadijuma5004,Hannah she's bitter  yooooo .....Anajionaa  ajeee Aiiiii .It wasn't her interview though...This soo baaaaaad,0,2025-05-06T06:36:37Z,1501.0,Hannah she's bitter  yooooo .....Anajionaa  ajeee Aiiiii .It wasn't her interview though...This soo baaaaaad,offensive language,0.5716896057128906
1831,@LeahNjoroge-bz4cs,Ladies😢😢just respect your self jameni..what acrap🤦‍♀️,0,2025-05-06T06:36:10Z,1502.0,Ladies crying_face  crying_face just respect your self jameni..what acrap woman_facepalming ,offensive language,0.6061217188835144
1832,@elvinzihuramyezihuramye3939,"No hate nor any bad feeling. There was no vibe on the show until HannaBenta walked in. I think Obinna called her to kill the boredom. Though, Culture is naturally funny. His best-self he should one day do umbea with bebii on Ex's  & comebacks
 It will be 🔥 and 😂😂😂😂.",1,2025-05-06T06:35:48Z,1503.0,"No hate nor any bad feeling. There was no vibe on the show until HannaBenta walked in. I think Obinna called her to kill the boredom. Though, Culture is naturally funny. His best-self he should one day do umbea with bebii on Ex's  & comebacks
 It will be  fire  and  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy .",offensive language,0.40178030729293823
1833,@kelvinaderi,Hii show ilianza poa but inaenda ikiwa ya Mushene na TikTok nonsense. Oga Obinna should go back to good interviews.,0,2025-05-06T06:34:25Z,1504.0,Hii show ilianza poa but inaenda ikiwa ya Mushene na TikTok nonsense. Oga Obinna should go back to good interviews.,neutral or positive,0.3427915573120117
1834,@wambuatoto,Wueh...Obinna how old are you?,0,2025-05-06T06:34:23Z,1505.0,Wueh...Obinna how old are you?,offensive language,0.33180028200149536
1835,@Florence-q5w,"Thanks Sabrina and culture for leaving,m ata ningetoka vile tu aliingia ,",0,2025-05-06T06:34:11Z,1506.0,"Thanks Sabrina and culture for leaving,m ata ningetoka vile tu aliingia ,",neutral or positive,0.3810632824897766
1836,@phylliswambui9367,Uyu mtu ni mslow ivi ama ni comedy 😂 🤣 opposite wa kisii prince😂,0,2025-05-06T06:33:41Z,1507.0,Uyu mtu ni mslow ivi ama ni comedy  face_with_tears_of_joy   rolling_on_the_floor_laughing  opposite wa kisii prince face_with_tears_of_joy ,irony,0.48276907205581665
1837,@mercycusson7652,"Hannah you are a disgrace,,,,you are damn illiterate,,,very low thinking,,,",0,2025-05-06T06:32:43Z,1508.0,"Hannah you are a disgrace,,,,you are damn illiterate,,,very low thinking,,,",offensive language,0.6064260005950928
1838,@EuniceKamanda-d2s,Woow much love Sabrina and culture❤❤❤❤,9,2025-05-06T06:32:26Z,1509.0,Woow much love Sabrina and culture red_heart  red_heart  red_heart  red_heart ,neutral or positive,0.3858301639556885
1839,@Esthernyokabi470,Sabrina was disrespected,1,2025-05-06T06:32:12Z,1510.0,Sabrina was disrespected,offensive language,0.5344390273094177
1840,@Beingrealshow-tv,Niletee king kalala rebellion 😂😂 na unite io siku kindly,0,2025-05-06T06:31:42Z,1511.0,Niletee king kalala rebellion  face_with_tears_of_joy  face_with_tears_of_joy  na unite io siku kindly,neutral or positive,0.39118891954421997
1841,@winnieobwocha5941,You was dating him Hannah 😅😅,0,2025-05-06T06:31:32Z,1512.0,You was dating him Hannah  grinning_face_with_sweat  grinning_face_with_sweat ,irony,0.230386421084404
1842,@mercyseur9462,But for real hawa hawajielewi coz wanasema tulijuwana tiktok marar five years ago imgn yote ni uongo tu,0,2025-05-06T06:31:24Z,1513.0,But for real hawa hawajielewi coz wanasema tulijuwana tiktok marar five years ago imgn yote ni uongo tu,offensive language,0.399562805891037
1843,@FaithOnesmus-d6y,This guy is really a joker 😂😂,1,2025-05-06T06:31:18Z,1514.0,This guy is really a joker  face_with_tears_of_joy  face_with_tears_of_joy ,offensive language,0.4542604982852936
1844,@essynjeri981,"How old is Hannah? Ju wuewee,,,",0,2025-05-06T06:29:48Z,1515.0,"How old is Hannah? Ju wuewee,,,",offensive language,0.23889298737049103
1845,@samwelrambeka7150,i feel for culture😂😂😂,2,2025-05-06T06:29:33Z,1516.0,i feel for culture face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.5916436910629272
1846,@Metrine777,Obinna ulikosa 😢 mbona ukasema Hannah akuje,0,2025-05-06T06:28:35Z,1517.0,Obinna ulikosa  crying_face  mbona ukasema Hannah akuje,offensive language,0.434023916721344
1847,@ruthboss2002,Weh views zimetembea huku 🤣🤣🤣,0,2025-05-06T06:27:44Z,1518.0,Weh views zimetembea huku  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing ,offensive language,0.37976112961769104
1848,@ShillahOmbura-kl9ln,Wewe mbilikimo si ulisema eti Sabrina alikua maid...toka hapa na hiyo kaswende yako ya utakataka😂😂😂,0,2025-05-06T06:26:35Z,1519.0,Wewe mbilikimo si ulisema eti Sabrina alikua maid...toka hapa na hiyo kaswende yako ya utakataka face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,offensive language,0.3067736327648163
1849,@sammy254_official4,"Obinna what if it was you  in one of the interview ,alafu mlamuwa atokee ???",0,2025-05-06T06:26:03Z,1520.0,"Obinna what if it was you  in one of the interview ,alafu mlamuwa atokee ???",neutral or positive,0.3549824059009552
1850,@FridahMokeira-w4e,Sasa hannah alikua anataka kupigana na mwanaume yaan ujinga ni kitu mby....vle wakisii wanakuanga na hasira  kanaeza pepetwaaa kama gazia,0,2025-05-06T06:25:48Z,1521.0,Sasa hannah alikua anataka kupigana na mwanaume yaan ujinga ni kitu mby....vle wakisii wanakuanga na hasira  kanaeza pepetwaaa kama gazia,offensive language,0.360787957906723
1851,@josepholao,OBINNA anaisha polepole ka hizi ndio vipindi ameanza siku hizi 😢 very unproffessional.,0,2025-05-06T06:25:29Z,1522.0,OBINNA anaisha polepole ka hizi ndio vipindi ameanza siku hizi  crying_face  very unproffessional.,offensive language,0.7764950394630432
1852,@EvelynKhayombe,I love Hannah ako na evidence 😂,0,2025-05-06T06:25:28Z,1523.0,I love Hannah ako na evidence  face_with_tears_of_joy ,irony,0.319805771112442
1853,@mercylyne82,pia mimi wangu ni mumama😂,0,2025-05-06T06:25:04Z,1524.0,pia mimi wangu ni mumama face_with_tears_of_joy ,neutral or positive,0.4101988673210144
1854,@samwelrambeka7150,Culture anafanya nini hapa guys😢,0,2025-05-06T06:24:01Z,1525.0,Culture anafanya nini hapa guys crying_face ,offensive language,0.35290563106536865
1855,@ndinis9939,Sabina is more mature than this Hanna whatever .. what a disgrace of a woman . Women respect yourself,0,2025-05-06T06:23:54Z,1526.0,Sabina is more mature than this Hanna whatever .. what a disgrace of a woman . Women respect yourself,offensive language,0.3872431218624115
1856,@cynthiadestiny358,but hannah hana roho mbaya,0,2025-05-06T06:23:15Z,1527.0,but hannah hana roho mbaya,neutral or positive,0.5474457740783691
1857,@lilianjerop4647,Anafanana bibi wa Obama,0,2025-05-06T06:23:14Z,1528.0,Anafanana bibi wa Obama,offensive language,0.24943751096725464
1858,@maxwellmaxyn8279,NKT! This so bad,0,2025-05-06T06:23:05Z,1529.0,NKT! This so bad,offensive language,0.5340710878372192
1859,@diananyarotso3321,Na hii show imeanza kuboo like interview ilikua ya nani specifically,1,2025-05-06T06:23:05Z,1530.0,Na hii show imeanza kuboo like interview ilikua ya nani specifically,neutral or positive,0.3324046730995178
1860,@VannessaAmbasa,Simlisema hana id,0,2025-05-06T06:22:57Z,1531.0,Simlisema hana id,neutral or positive,0.3791748285293579
1861,@benardattengina4855,Hanna benta afya yake inadhoofika Na nikama akili yake inakua mbaya kuongea uchafu eweeeee,0,2025-05-06T06:22:51Z,1532.0,Hanna benta afya yake inadhoofika Na nikama akili yake inakua mbaya kuongea uchafu eweeeee,offensive language,0.6727722883224487
1862,@essynjeri981,"Aki navile hannah kitambo alikuwa mpoa ,,she was even mentors wa watu,,,see her now eeei😢",2,2025-05-06T06:22:46Z,1533.0,"Aki navile hannah kitambo alikuwa mpoa ,,she was even mentors wa watu,,,see her now eeei crying_face ",offensive language,0.2606491148471832
1863,@DenisGituma-u5t,Bring mature pple haki waah this is total shame,0,2025-05-06T06:22:24Z,1534.0,Bring mature pple haki waah this is total shame,hate speech,0.4188636839389801
1864,@RuthNzinga-bv9yp,Mwenye anasema Hannah ni mbaya huyo bado hajakomaa,0,2025-05-06T06:22:05Z,1535.0,Mwenye anasema Hannah ni mbaya huyo bado hajakomaa,offensive language,0.456803560256958
1865,@themanyaras3419,Obinna you have underated that young man how the hell hanna shows up wanadiscuss issue ya mwanaume mwingine yet the present guy is around haujafanya poa,0,2025-05-06T06:21:41Z,1536.0,Obinna you have underated that young man how the hell hanna shows up wanadiscuss issue ya mwanaume mwingine yet the present guy is around haujafanya poa,offensive language,0.7472367286682129
1866,@EverydayLife-c3u,"Kama captain alikua na Sabrina before na hakuskia hiyo harufu, why did the smell come after Hannah coming in the relationship?!",0,2025-05-06T06:20:20Z,1537.0,"Kama captain alikua na Sabrina before na hakuskia hiyo harufu, why did the smell come after Hannah coming in the relationship?!",neutral or positive,0.380133718252182
1867,@fridahmwanzia9921,Hannah ni kilazimishi kisisitizi😂😂😂😂😂 kamtu kafupi kma nyundo🤣🤣🤣,1,2025-05-06T06:18:42Z,1538.0,Hannah ni kilazimishi kisisitizi face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  kamtu kafupi kma nyundo rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing ,offensive language,0.4722380042076111
1868,@MasitsaViolet,💕💕💕💕my Sabrina ♥️♥️♥️♥️ napenda huyu dem,2,2025-05-06T06:17:20Z,1539.0, two_hearts  two_hearts  two_hearts  two_hearts my Sabrina  heart_suit  heart_suit  heart_suit  heart_suit  napenda huyu dem,neutral or positive,0.4876384139060974
1869,@RovinahAkoth,Si mpatie benta maji😂😂😂😂,0,2025-05-06T06:16:45Z,1540.0,Si mpatie benta maji face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.4339558184146881
1870,@marykariuki227,Wueeeehhh wapi results za oasis,1,2025-05-06T06:16:29Z,1541.0,Wueeeehhh wapi results za oasis,irony,0.39063385128974915
1871,@borntowin7864,"So what are we learning from this? Or what is our younger generation learning? Man hapa umeuma inje,I love to watch your interviews but of late tawe",0,2025-05-06T06:16:21Z,1542.0,"So what are we learning from this? Or what is our younger generation learning? Man hapa umeuma inje,I love to watch your interviews but of late tawe",neutral or positive,0.5392432808876038
1872,@maithyajackline,Obviously sammir hawezi sema hanna alikuwa na kaswendee.... 😂😂,0,2025-05-06T06:16:02Z,1543.0,Obviously sammir hawezi sema hanna alikuwa na kaswendee....  face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.5062080025672913
1873,@DorisMukami-tl3bs,Huyu Sabrina Ako na ufala kuleta story zingine ...ona pia wewe umeaibikia hapa.... Hannah go girl...to more wins,2,2025-05-06T06:15:22Z,1544.0,Huyu Sabrina Ako na ufala kuleta story zingine ...ona pia wewe umeaibikia hapa.... Hannah go girl...to more wins,offensive language,0.31274259090423584
1874,@SethAdams-g2o,Acha tu nitulie comment section 😁,0,2025-05-06T06:15:13Z,1545.0,Acha tu nitulie comment section  beaming_face_with_smiling_eyes ,irony,0.369735449552536
1875,@jamresq3104,I really don't like this chipanzee by the name Hannah,0,2025-05-06T06:15:07Z,1546.0,I really don't like this chipanzee by the name Hannah,offensive language,0.42258620262145996
1876,@beckybeto271,Mwisho  inakaa  Nairobi   diaries 😂,0,2025-05-06T06:14:03Z,1547.0,Mwisho  inakaa  Nairobi   diaries  face_with_tears_of_joy ,neutral or positive,0.36152541637420654
1877,@NoraKainyu-do5qk,"Obinna protect your guests 
This is so disrespectful 
Si. Huyo angengoja interview yake Aii 
Apologize to that couple",0,2025-05-06T06:13:50Z,1548.0,"Obinna protect your guests 
This is so disrespectful 
Si. Huyo angengoja interview yake Aii 
Apologize to that couple",offensive language,0.7115296721458435
1878,@JacklineKanana-kl7kl,🤣 🤣 Yaani Ata obinna anaona Hawa watu ni wajinga tu.. Mbona hajai ambia wengine wakisii live 😂anyway hio accent ya uyo mwanaume ni turn off,0,2025-05-06T06:12:54Z,1549.0, rolling_on_the_floor_laughing   rolling_on_the_floor_laughing  Yaani Ata obinna anaona Hawa watu ni wajinga tu.. Mbona hajai ambia wengine wakisii live  face_with_tears_of_joy anyway hio accent ya uyo mwanaume ni turn off,irony,0.43545615673065186
1879,@KeziahWairimu-z3b,I hate drama i swear,0,2025-05-06T06:12:32Z,1550.0,I hate drama i swear,hate speech,0.4649118483066559
1880,@mukiriafaith3458,Hawa wasichana wako na wazazi kweli,0,2025-05-06T06:12:03Z,1551.0,Hawa wasichana wako na wazazi kweli,irony,0.3012796640396118
1881,@maithyajackline,Damn😅😅😅😅,0,2025-05-06T06:11:51Z,1552.0,Damn grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat ,offensive language,0.5488184690475464
1882,@WinnieNkarichia,Confused relationship,0,2025-05-06T06:11:33Z,1553.0,Confused relationship,neutral or positive,0.42073947191238403
1883,@MargaretWanjiru-l6o,Sabina was nervous and shivering 😅,2,2025-05-06T06:10:54Z,1554.0,Sabina was nervous and shivering  grinning_face_with_sweat ,irony,0.2900676429271698
1884,@FatihaAbdulkarim,Hanna Ni mouthy.but watif sammir Ndio aliwaletea?madem tujipende sasa,0,2025-05-06T06:10:27Z,1555.0,Hanna Ni mouthy.but watif sammir Ndio aliwaletea?madem tujipende sasa,neutral or positive,0.4375983476638794
1885,@traceytiana1057,Sabrina ni mwongo 😂  alilamba lolo😅,1,2025-05-06T06:10:13Z,1556.0,Sabrina ni mwongo  face_with_tears_of_joy   alilamba lolo grinning_face_with_sweat ,neutral or positive,0.40827739238739014
1886,@RovinahAkoth,😂😂😂😂😂 obinna why are you hanging 😂😂😂😂,1,2025-05-06T06:09:24Z,1557.0, face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  obinna why are you hanging  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,offensive language,0.533030092716217
1887,@thejoymaker254,Yaani hakuna turn taking huyo naye anaongea sana hataki kupeana chance mtu aongee,0,2025-05-06T06:08:14Z,1558.0,Yaani hakuna turn taking huyo naye anaongea sana hataki kupeana chance mtu aongee,neutral or positive,0.41063666343688965
1888,@KeziahWairimu-z3b,Shame on you obina 😢😢,0,2025-05-06T06:07:52Z,1559.0,Shame on you obina  crying_face  crying_face ,offensive language,0.48166415095329285
1889,@onserioedwin7840,Obinna is the most stupid and unprofessional host,0,2025-05-06T06:07:37Z,1560.0,Obinna is the most stupid and unprofessional host,offensive language,0.6347960829734802
1890,@NaomiJeruto-io7xo,Hanna is good until you mention her name..she can't talk about someone or split any until you start is when she will split out😂,0,2025-05-06T06:06:56Z,1561.0,Hanna is good until you mention her name..she can't talk about someone or split any until you start is when she will split out face_with_tears_of_joy ,neutral or positive,0.4461236000061035
1891,@dottythecreator,"After kisii test, they all took drugs and for sure Afterwards, Hannah went to Agha khan , hiyo mtu lazima akuwe negative juu it's suppressed",1,2025-05-06T06:06:56Z,1562.0,"After kisii test, they all took drugs and for sure Afterwards, Hannah went to Agha khan , hiyo mtu lazima akuwe negative juu it's suppressed",neutral or positive,0.7827572226524353
1892,@TrineTau,"Nobody: meanwhile Sabrina, mbona akuwa violence 😂",0,2025-05-06T06:06:49Z,1563.0,"Nobody: meanwhile Sabrina, mbona akuwa violence  face_with_tears_of_joy ",neutral or positive,0.28017252683639526
1893,@waboshasheril,"😂😂😂huyu culture lakiniii ananibamba 😂😂..""nakupenda kama siringi kwa ya pili😂😂",0,2025-05-06T06:06:36Z,1564.0," face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy huyu culture lakiniii ananibamba  face_with_tears_of_joy  face_with_tears_of_joy ..""nakupenda kama siringi kwa ya pili face_with_tears_of_joy  face_with_tears_of_joy ",offensive language,0.5396260619163513
1894,@abdifatahmohamed2344,obina hapana,0,2025-05-06T06:06:36Z,1565.0,obina hapana,neutral or positive,0.4176251292228699
1895,@Jess-ix2qk,"This captain needs kushtakiwa, his work place and everywhere. 😅 he is doing prostitution in America and it’s not allowed, not even allowed to have a second wife. SMH",0,2025-05-06T06:06:34Z,1566.0,"This captain needs kushtakiwa, his work place and everywhere.  grinning_face_with_sweat  he is doing prostitution in America and it’s not allowed, not even allowed to have a second wife. SMH",offensive language,0.3402242362499237
1896,@yourhighness478,I think ni kale ka infection msee hukua nayo after kunyesha,0,2025-05-06T06:05:49Z,1567.0,I think ni kale ka infection msee hukua nayo after kunyesha,neutral or positive,0.3557855188846588
1897,@marthandichu4464,Sasa why all this what for ....dooh alafu after dooh....,0,2025-05-06T06:04:42Z,1568.0,Sasa why all this what for ....dooh alafu after dooh....,offensive language,0.3759136199951172
1898,@KeziahWairimu-z3b,Hanna chuma chako chimotoni,0,2025-05-06T06:04:12Z,1569.0,Hanna chuma chako chimotoni,neutral or positive,0.33741387724876404
1899,@mercynjoki5228,Hizi ni nini obinna surely,0,2025-05-06T06:03:11Z,1570.0,Hizi ni nini obinna surely,offensive language,0.46291425824165344
1900,@thejoymaker254,This is too much  hannah 😂😂😂😂,2,2025-05-06T06:03:11Z,1571.0,This is too much  hannah  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,offensive language,0.5607908368110657
1901,@paypalsolutionpermanentlim,"I think that's disrespect to culture kindly, mara kunyonya some shits keep them private, Thats not really good, If i was culture i would leave that show immediately sinanga patience...Plus thats total disrespect , Kindly obinna ata kama you want views from dramas, next time stand for boychild and avoid this disrespect",1,2025-05-06T06:02:45Z,1572.0,"I think that's disrespect to culture kindly, mara kunyonya some shits keep them private, Thats not really good, If i was culture i would leave that show immediately sinanga patience...Plus thats total disrespect , Kindly obinna ata kama you want views from dramas, next time stand for boychild and avoid this disrespect",offensive language,0.5928174257278442
1902,@ivyKoskey,Niache obina😅😅😅😅😅hii acsent,0,2025-05-06T06:01:54Z,1573.0,Niache obina grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat hii acsent,offensive language,0.5367257595062256
1903,@mercynjoki5228,Obinna wachana na hizi vitu za TikTok you are more than this 😮😮,127,2025-05-06T06:01:47Z,1574.0,Obinna wachana na hizi vitu za TikTok you are more than this  face_with_open_mouth  face_with_open_mouth ,neutral or positive,0.32228270173072815
1904,@thecharmingsistas2000,Nmehurumia culture😂,0,2025-05-06T06:01:41Z,1575.0,Nmehurumia culture face_with_tears_of_joy ,neutral or positive,0.3537601828575134
1905,@KimberlyMunjuga,Ati zieeet😂😂😂😂,0,2025-05-06T06:00:08Z,1576.0,Ati zieeet face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.29646095633506775
1906,@marynyambura2505,Hanna 'you was' is grammatically incorrect in standard English 😢,0,2025-05-06T05:59:14Z,1577.0,Hanna 'you was' is grammatically incorrect in standard English  crying_face ,offensive language,0.6438438296318054
1907,@maryoswero6086,The fact that wote wali insert madawa makes it more funny 🤣,108,2025-05-06T05:58:28Z,1578.0,The fact that wote wali insert madawa makes it more funny  rolling_on_the_floor_laughing ,irony,0.7238687872886658
1908,@PurityNekesa-v5z,"Nimefwatilia comment zenu,Lkn mbna nyinyi nyote mnachukia Hannah aliwakosea nn surely",0,2025-05-06T05:57:58Z,1579.0,"Nimefwatilia comment zenu,Lkn mbna nyinyi nyote mnachukia Hannah aliwakosea nn surely",neutral or positive,0.4360354542732239
1909,@GladysNjoki-d5b,Hannah has been through alot juu ya izo allegations y😢,0,2025-05-06T05:57:56Z,1580.0,Hannah has been through alot juu ya izo allegations y crying_face ,offensive language,0.43744707107543945
