Unnamed: 0.1,author,text,likes,published_at,Unnamed: 0,clean_text,predicted_label,confidence_score
2985,@RuthTim-zz9bv,47:31 nimesaidia obizz kucheka eti mchele na kebab😂😂😂,1,2025-08-03T17:13:08Z,,47:31 nimesaidia obizz kucheka eti mchele na kebab face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,offensive language,0.4642181098461151
2986,@ELEMPIRE-x9t,Tizi gani?😅😂,0,2025-08-03T15:54:48Z,,Tizi gani? grinning_face_with_sweat  face_with_tears_of_joy ,neutral or positive,0.4635584652423858
2987,@radgamechanger2547,Invest kwa mics Obina,0,2025-08-03T15:39:00Z,,Invest kwa mics Obina,offensive language,0.4012932181358337
2988,@PstAsborn,❤❤❤❤❤❤❤❤ may the lord protect and bless them..shalom,0,2025-08-03T15:32:08Z,, red_heart  red_heart  red_heart  red_heart  red_heart  red_heart  red_heart  red_heart  may the lord protect and bless them..shalom,hate speech,0.4309654831886291
2989,@MyBlessed83,"This guy 😅😅😅😅I have laughed.
His seriousness,  hacheki ..The lady is soo calm and collected na akapata a very open minded man..",0,2025-08-03T15:07:16Z,,"This guy  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat I have laughed.
His seriousness,  hacheki ..The lady is soo calm and collected na akapata a very open minded man..",offensive language,0.3222509026527405
2990,@michaelwarungu1592,🎉Aki pesa wewe......😂😂😂😂😂😂,0,2025-08-03T14:25:44Z,, party_popper Aki pesa wewe...... face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,offensive language,0.3818157017230987
2991,@LucyNyambura-b6u,"Weeh mambo ni live 
Dee : mechi iko sawa",0,2025-08-03T13:51:24Z,,"Weeh mambo ni live 
Dee : mechi iko sawa",neutral or positive,0.4935733079910278
2992,@brianbrian3453,Dee is very beautiful and she really aligns with the hubby. All the best to the duo,0,2025-08-03T13:39:20Z,,Dee is very beautiful and she really aligns with the hubby. All the best to the duo,constructive criticism,0.3688997626304626
2993,@summaiyahomwayi5878,Barishosho to the world😂😂❤,0,2025-08-03T12:35:12Z,,Barishosho to the world face_with_tears_of_joy  face_with_tears_of_joy  red_heart ,offensive language,0.4064567387104034
2994,@washimagede,Nimeskia mancity nika nice lajop bling bwoy,1,2025-08-03T11:11:55Z,,Nimeskia mancity nika nice lajop bling bwoy,offensive language,0.3979440927505493
2995,@WinfredMusembi,Mengi sumu.,0,2025-08-03T10:48:58Z,,Mengi sumu.,constructive criticism,0.2238770723342895
2996,@shambenga,natamani siku pia nifike hapa ni wafunze watu kwa nilo pitia na mpaka sai na mpenzi wangu kwa miujiza nilo pata mpaja sai nipo nae,0,2025-08-03T09:46:03Z,,natamani siku pia nifike hapa ni wafunze watu kwa nilo pitia na mpaka sai na mpenzi wangu kwa miujiza nilo pata mpaja sai nipo nae,irony,0.4405536353588104
2997,@FelistusMusyoki-x1q9e,Zetu zetuuuu😂,0,2025-08-03T09:37:10Z,,Zetu zetuuuu face_with_tears_of_joy ,neutral or positive,0.3063358664512634
2998,@johnnduru1402,uongooooo,0,2025-08-03T09:25:29Z,,uongooooo,offensive language,0.4051222205162048
2999,@mwas_38,Tulimpata kitambo 😂😂,0,2025-08-03T07:41:59Z,,Tulimpata kitambo  face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.5045769810676575
3000,@Jay42915,Obinna? Can you have a sheng translator for this video? I can hardly understand anything. It's like french.,0,2025-08-03T04:18:37Z,,Obinna? Can you have a sheng translator for this video? I can hardly understand anything. It's like french.,offensive language,0.478628009557724
3001,@ZainabMbogo,Very nice 👍,0,2025-08-03T00:12:00Z,,Very nice  thumbs_up ,constructive criticism,0.544011116027832
3002,@gracenjeriofficial7245,Massawe akuje uku ajifunze kuinterview watu sio iyo upuzi yake,0,2025-08-02T23:06:45Z,,Massawe akuje uku ajifunze kuinterview watu sio iyo upuzi yake,neutral or positive,0.4002581536769867
3003,@ShakaHillary-n5l,I like the fact that he's started with God,0,2025-08-02T23:01:11Z,,I like the fact that he's started with God,constructive criticism,0.4276462495326996
3004,@ignatiuskhamz7944,"This is a real G.... 
Ghost 👻",0,2025-08-02T21:30:31Z,,"This is a real G.... 
Ghost  ghost ",offensive language,0.5740394592285156
3005,@OliverLumbasi-r5v,Wa Sunday mko wapi😂,0,2025-08-02T21:26:02Z,,Wa Sunday mko wapi face_with_tears_of_joy ,neutral or positive,0.3789551258087158
3006,@ignatiuskhamz7944,Big up Sunflower Events @Harrison,0,2025-08-02T21:23:33Z,,Big up Sunflower Events @Harrison,neutral or positive,0.2840538024902344
3007,@cathynyamburanjuguna3803,The Real deal ❤. . His voice sooo deep,0,2025-08-02T20:58:04Z,,The Real deal  red_heart . . His voice sooo deep,hate speech,0.4929589927196502
3008,@ellykiplangat7136,Kuuliza tu huyu mamaz ako mafotheee uko ama Sioni poa,0,2025-08-02T20:37:47Z,,Kuuliza tu huyu mamaz ako mafotheee uko ama Sioni poa,neutral or positive,0.4531803727149963
3009,@JaredEmitati,Kuma unaamini obina is doing great think dinya hii comment,0,2025-08-02T20:21:42Z,,Kuma unaamini obina is doing great think dinya hii comment,constructive criticism,0.4517529606819153
3010,@mecrynkatha9393,❤❤❤  love and  being  loved is the best thing,0,2025-08-02T17:23:39Z,, red_heart  red_heart  red_heart   love and  being  loved is the best thing,offensive language,0.4963736534118652
3011,@ednasegita2204,"Watu hutoa wapi pesa hii kenya???

Mimi niko tu kulia kama ambulance weuh weuh weuh",0,2025-08-02T17:14:09Z,,"Watu hutoa wapi pesa hii kenya???

Mimi niko tu kulia kama ambulance weuh weuh weuh",irony,0.311721533536911
3012,@wambuimuriuki,Hii video haitaki watu watafikiria sana. So many things don't add up but wakudumu atadumu😂😂😂😂😂😂😂 and whatever else mbogi says,2,2025-08-02T16:19:08Z,,Hii video haitaki watu watafikiria sana. So many things don't add up but wakudumu atadumu face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  and whatever else mbogi says,offensive language,0.4960514903068542
3013,@linzykawira1836,Vitu zimenipita lakini sawa,0,2025-08-02T14:58:16Z,,Vitu zimenipita lakini sawa,neutral or positive,0.6256448030471802
3014,@danielwai7088,This Guy is smart😅,1,2025-08-02T14:55:59Z,,This Guy is smart grinning_face_with_sweat ,irony,0.3913691639900207
3015,@bolopeter6779,Congratulations 🎉🎉,0,2025-08-02T14:11:15Z,,Congratulations  party_popper  party_popper ,constructive criticism,0.4704717993736267
3016,@MaulineChabedaatonga-f6n,Hello,0,2025-08-02T13:13:01Z,,Hello,neutral or positive,0.4345001578330993
3017,@aishaelias9071,Diana ako protected na mbogi yote 😂,0,2025-08-02T13:02:56Z,,Diana ako protected na mbogi yote  face_with_tears_of_joy ,neutral or positive,0.5376245379447937
3018,@HappyMomemts,Mauongo you can see through Dee this guy has exaggerated almost everything 😂 bt anyway n showbiz,1,2025-08-02T12:12:38Z,,Mauongo you can see through Dee this guy has exaggerated almost everything  face_with_tears_of_joy  bt anyway n showbiz,offensive language,0.4260475039482116
3019,@onesmusgichimu-j2e,"Hawa vijana nawatambua sana , ni wasee wafiti sana  mkielewana , but wakiwa jaa  wao uzusha",0,2025-08-02T11:37:14Z,,"Hawa vijana nawatambua sana , ni wasee wafiti sana  mkielewana , but wakiwa jaa  wao uzusha",irony,0.2864389717578888
3020,@Salma-ne8en,Kama umetoka tiktok ndio uka fika huyu tupitiane🎉🎉🎉🎉❤❤❤❤,0,2025-08-02T11:06:01Z,,Kama umetoka tiktok ndio uka fika huyu tupitiane party_popper  party_popper  party_popper  party_popper  red_heart  red_heart  red_heart  red_heart ,offensive language,0.372840940952301
3021,@bilaleesaleem7626,"Anaweza rime na Madocho,, Madocho alipoteanga wapi?",0,2025-08-02T10:08:11Z,,"Anaweza rime na Madocho,, Madocho alipoteanga wapi?",irony,0.618771493434906
3022,@MartinMwangi-i4n,Wakudumu,0,2025-08-02T09:24:34Z,,Wakudumu,neutral or positive,0.2966577410697937
3023,@CynyAkoth,"Mechi haingekuw poa, singekuw hapa very lovely ❤",0,2025-08-02T09:17:03Z,,"Mechi haingekuw poa, singekuw hapa very lovely  red_heart ",neutral or positive,0.3849568367004394
3024,@erickmungai-ze3ry,The more you try to understand the more you'll get confused 😂 Partelo,0,2025-08-02T08:43:26Z,,The more you try to understand the more you'll get confused  face_with_tears_of_joy  Partelo,offensive language,0.2802624702453613
3025,@sharonakinyi2120,Tell them how handcaped you are😅😅 patello,0,2025-08-02T08:41:54Z,,Tell them how handcaped you are grinning_face_with_sweat  grinning_face_with_sweat  patello,offensive language,0.4223959147930145
3026,@lidyaakinyi6427,Dee is so composed❤,0,2025-08-02T08:29:12Z,,Dee is so composed red_heart ,hate speech,0.2806856334209442
3027,@JoanAlakonya-n4v,"Mix ya Michele,kebab,watermelon na fish",0,2025-08-02T06:59:36Z,,"Mix ya Michele,kebab,watermelon na fish",neutral or positive,0.4723353683948517
3028,@myqueousoh5647,"Hata sielewi jamaa anasema nini, I have to rewind every time",0,2025-08-02T04:45:48Z,,"Hata sielewi jamaa anasema nini, I have to rewind every time",neutral or positive,0.3452461361885071
3029,@Cherry-i5b,Dee anakaa hii emoji😊😊 Kumi na nne supuu❤❤😊,1,2025-08-02T04:00:03Z,,Dee anakaa hii emoji smiling_face_with_smiling_eyes  smiling_face_with_smiling_eyes  Kumi na nne supuu red_heart  red_heart  smiling_face_with_smiling_eyes ,offensive language,0.2972077429294586
3030,@danielmunyalo1600,How safe is this huyu mzee amelewa pombe mob ...,1,2025-08-02T03:50:20Z,,How safe is this huyu mzee amelewa pombe mob ...,offensive language,0.5400787591934204
3031,@danielmunyalo1600,29 years na Mimi hapa nko 32 na Bado nko kijana😂,0,2025-08-02T03:35:57Z,,29 years na Mimi hapa nko 32 na Bado nko kijana face_with_tears_of_joy ,neutral or positive,0.3934021294116974
3032,@sarahskylar9326,Dee is the most protected lady in Kenya right now😂😂,0,2025-08-02T02:47:11Z,,Dee is the most protected lady in Kenya right now face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.491979569196701
3033,@Neomiwilson,That mamaa she's in her 40's but i love her she always like😊😊,3,2025-08-02T00:12:31Z,,That mamaa she's in her 40's but i love her she always like smiling_face_with_smiling_eyes  smiling_face_with_smiling_eyes ,offensive language,0.2946834862232208
3034,@Casperiankiim,Ndo kufika 😅,0,2025-08-01T23:41:00Z,,Ndo kufika  grinning_face_with_sweat ,neutral or positive,0.6334396004676819
3035,@violetndavu327,"Congs,wapenzi wetu...Wekeni Mungu Mbele Siku zote🎉",1,2025-08-01T23:08:00Z,,"Congs,wapenzi wetu...Wekeni Mungu Mbele Siku zote party_popper ",neutral or positive,0.2641111612319946
3036,@violetndavu327,"Sheng,nazoLov❤ it Gheto Loving...M",1,2025-08-01T23:02:51Z,,"Sheng,nazoLov red_heart  it Gheto Loving...M",neutral or positive,0.3037819862365722
3037,@Debra-o6o,Sijawai bat like hapa  kwa obina  show  please  leo nikumbuke please,0,2025-08-01T23:00:05Z,,Sijawai bat like hapa  kwa obina  show  please  leo nikumbuke please,neutral or positive,0.3677619695663452
3038,@Akash.900,Patello lazima apunguze pombe ndiyo hadumu.Liver inaumia bro.,0,2025-08-01T22:19:35Z,,Patello lazima apunguze pombe ndiyo hadumu.Liver inaumia bro.,offensive language,0.3043683767318725
3039,@Mmuemanzomo,"Si watu wengi huwapea maua Big up to the technical team, to the stream. for the colour grading, the lighting guy, and the sound guy, director, live streaming is not easy. I’ve seen you guys figure it out from the early days of mishaps, up to now. This is very good colour grading and lighting. You’ve captured Obinna’s lighting well without misrepresenting his skin tone. If it’s new equipment you bought or a new person who joined the team endeleeni hivyo hivyo.",0,2025-08-01T21:45:57Z,,"Si watu wengi huwapea maua Big up to the technical team, to the stream. for the colour grading, the lighting guy, and the sound guy, director, live streaming is not easy. I’ve seen you guys figure it out from the early days of mishaps, up to now. This is very good colour grading and lighting. You’ve captured Obinna’s lighting well without misrepresenting his skin tone. If it’s new equipment you bought or a new person who joined the team endeleeni hivyo hivyo.",neutral or positive,0.4713652729988098
3040,@EmilyGichuru,Thr most watched video.....,0,2025-08-01T21:36:48Z,,Thr most watched video.....,neutral or positive,0.3800625503063202
3041,@elivern.g.7664,Huyu anajua 500 million ni nini?😂😂😂😂😂,1,2025-08-01T21:26:23Z,,Huyu anajua 500 million ni nini? face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.3910180330276489
3042,@franktoneskorosov.4217,Husband looks so mature..,0,2025-08-01T21:25:51Z,,Husband looks so mature..,constructive criticism,0.2703901529312134
3043,@franktoneskorosov.4217,Kwani huwa pesa mnatoa wapi?,0,2025-08-01T21:17:48Z,,Kwani huwa pesa mnatoa wapi?,neutral or positive,0.2939267158508301
3044,@trendwithvibe-c8m,Diana anabambikanga kwa nyumba ju ya huyuu mseee😂😂😂😂😂😂😂😂😂😂,1,2025-08-01T20:47:50Z,,Diana anabambikanga kwa nyumba ju ya huyuu mseee face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,offensive language,0.4852453768253326
3045,@Sweenmulongo,Nawatch leo,0,2025-08-01T20:46:58Z,,Nawatch leo,neutral or positive,0.3308559060096741
3046,@petermakau6436,Apo kuna camera inalost show ikiisha 😂😂😂,0,2025-08-01T20:46:35Z,,Apo kuna camera inalost show ikiisha  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.3625257909297943
3047,@VictorKyalo-u4d,Napenda vile alikua anaswap maswali za dee anajibu zote😂😂,2,2025-08-01T20:42:28Z,,Napenda vile alikua anaswap maswali za dee anajibu zote face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.693087637424469
3048,@poetryarts8163,Na muende msubscribe page ya 3men army,0,2025-08-01T20:36:51Z,,Na muende msubscribe page ya 3men army,neutral or positive,0.3384203612804413
3049,@gladwelchepkemoi6249,The man is very responsible despite his age it's incredible,1,2025-08-01T20:30:16Z,,The man is very responsible despite his age it's incredible,neutral or positive,0.3337939381599426
3050,@faithwamaitha9017,500m aje ! The more you ask the more you get confused,1,2025-08-01T20:26:06Z,,500m aje ! The more you ask the more you get confused,offensive language,0.2877665758132934
3051,@faithwamaitha9017,Drinking alcohol is bad ... So you guys mudumu,0,2025-08-01T20:08:28Z,,Drinking alcohol is bad ... So you guys mudumu,offensive language,0.4142360687255859
3052,@jjmhumble353,Hapa chai ni moto Obinna amesaviwa vile amekuja😂😂😂,1,2025-08-01T19:49:17Z,,Hapa chai ni moto Obinna amesaviwa vile amekuja face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,offensive language,0.4328595101833343
3053,@hyrineakoth3501,Wakudumu watadumu😂,0,2025-08-01T19:46:56Z,,Wakudumu watadumu face_with_tears_of_joy ,neutral or positive,0.37775519490242
3054,@TiffahHassan-rq9gm,Napenda vile anafanya mdomo akishatupima😅😂,2,2025-08-01T19:16:54Z,,Napenda vile anafanya mdomo akishatupima grinning_face_with_sweat  face_with_tears_of_joy ,neutral or positive,0.3463773727416992
3055,@TiffahHassan-rq9gm,Na obinna anatoa toa macho leo😂,1,2025-08-01T18:11:44Z,,Na obinna anatoa toa macho leo face_with_tears_of_joy ,neutral or positive,0.3036923706531524
3056,@crazykids5779,"Nlikuwa nimegojea mtulie dio ni comment, wakudumu watadumu,kitambo nkiwa njinga nlikuwa nadhani obina ni mm oga😅",0,2025-08-01T17:39:09Z,,"Nlikuwa nimegojea mtulie dio ni comment, wakudumu watadumu,kitambo nkiwa njinga nlikuwa nadhani obina ni mm oga grinning_face_with_sweat ",irony,0.3428199887275696
3057,@sylviayida7637,Dee is so matured and collected damn😍,0,2025-08-01T17:31:13Z,,Dee is so matured and collected damn smiling_face_with_heart-eyes ,constructive criticism,0.3243304193019867
3058,@lawrencekaranga3980,"I swear this is not the Diana I know for years,,,she is sooooooo calm and submissive 🤔🤔Diana is that really you🤔what changed🤔 Glad to see you happy though",1,2025-08-01T17:23:14Z,,"I swear this is not the Diana I know for years,,,she is sooooooo calm and submissive  thinking_face  thinking_face Diana is that really you thinking_face what changed thinking_face  Glad to see you happy though",neutral or positive,0.5820362567901611
3059,@evalyneogango3845,VJ Partelo for president ❤,0,2025-08-01T14:19:05Z,,VJ Partelo for president  red_heart ,hate speech,0.3219152688980102
3060,@CollinsMunene-si5vk,Best wishes for partelo and diana💥💥kupendana ni kadailer yut fi yut👊👊,6,2025-08-01T14:02:33Z,,Best wishes for partelo and diana collision  collision kupendana ni kadailer yut fi yut oncoming_fist  oncoming_fist ,neutral or positive,0.4399566352367401
3061,@rosewachira5169,na Diana anafanya kazi gani online?,0,2025-08-01T13:53:21Z,,na Diana anafanya kazi gani online?,neutral or positive,0.4084911942481994
3062,@piusnzau7477,"Ivo to,,sasa hizo choum baya ndio zetu,,😂😂😂😂",0,2025-08-01T13:36:13Z,,"Ivo to,,sasa hizo choum baya ndio zetu,, face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",neutral or positive,0.3632731437683105
3063,@JuniorGazakartel,Big up oga@di top for bringing up our celebrities🎉,3,2025-08-01T13:22:36Z,,Big up oga@di top for bringing up our celebrities party_popper ,constructive criticism,0.3580684065818786
3064,@JuniorGazakartel,"Niki receive notification Ati mtu Amelike hii comment inabidi narudi tena kuangalia hii interview""Big up partelo na Diana 💯🔥🚀",119,2025-08-01T13:21:31Z,,"Niki receive notification Ati mtu Amelike hii comment inabidi narudi tena kuangalia hii interview""Big up partelo na Diana  hundred_points  fire  rocket ",neutral or positive,0.3165247440338135
3065,@Onesteapatatime,Queen of the south ❤❤,1,2025-08-01T12:47:49Z,,Queen of the south  red_heart  red_heart ,neutral or positive,0.2876337170600891
3066,@maajeega5207,"Obinna let me tell you. This type of respect, support and energy is more than anything one can pay for. ❤❤❤ Look at how all those men are showing up for him? 🎉🎉🎉🎉. It is priceless and rare in the days we are living in❤❤",6,2025-08-01T12:17:53Z,,"Obinna let me tell you. This type of respect, support and energy is more than anything one can pay for.  red_heart  red_heart  red_heart  Look at how all those men are showing up for him?  party_popper  party_popper  party_popper  party_popper . It is priceless and rare in the days we are living in red_heart  red_heart ",constructive criticism,0.4562142193317413
3067,@JoanKinyua-ni6lo,Nani anairudia friday morning😂😂,0,2025-08-01T11:49:09Z,,Nani anairudia friday morning face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.362845242023468
3068,@lillianatieno5362,"Nani amerudi kurudia on a Friday 😂 Wakudumu Watadumu siku zotee ""Zombotote"" Respect Partello na Dee 🙌🙌👏👏👏 Topshottaaaa 😁",0,2025-08-01T09:55:27Z,,"Nani amerudi kurudia on a Friday  face_with_tears_of_joy  Wakudumu Watadumu siku zotee ""Zombotote"" Respect Partello na Dee  raising_hands  raising_hands  clapping_hands  clapping_hands  clapping_hands  Topshottaaaa  beaming_face_with_smiling_eyes ",irony,0.3259597718715668
3069,@dennisochieng9774,That woman is nowhere below 40,0,2025-08-01T09:43:39Z,,That woman is nowhere below 40,neutral or positive,0.3158052563667297
3070,@amark102,So I'm here with my mouth wide open.Wakudumu wadumu,0,2025-08-01T08:34:04Z,,So I'm here with my mouth wide open.Wakudumu wadumu,neutral or positive,0.3625026345252991
3071,@CreativeIncident,Make it make sense 😂,0,2025-08-01T08:18:50Z,,Make it make sense  face_with_tears_of_joy ,neutral or positive,0.4250487685203552
3072,@beatriceodhiambo1386,Right match😂😂😂,0,2025-08-01T08:04:33Z,,Right match face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.378352552652359
3073,@infinitelove6815,Two things never lie  the energy and body lannguage the only thing  that the man said that was true is birds of the same feather flock together everything else is a lie with a tad bit  and  very very very small amount of truth!,0,2025-08-01T05:52:40Z,,Two things never lie  the energy and body lannguage the only thing  that the man said that was true is birds of the same feather flock together everything else is a lie with a tad bit  and  very very very small amount of truth!,offensive language,0.5062400698661804
3074,@Mercy00-K,Captaiiiin...captain Morgan siku zote😂😂,0,2025-08-01T04:54:03Z,,Captaiiiin...captain Morgan siku zote face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.3403638303279876
3075,@millicentbarasa5162,I love this show walai😂😂❤❤❤ ona vile show imeisha nikama ndio inaanza,4,2025-08-01T02:05:19Z,,I love this show walai face_with_tears_of_joy  face_with_tears_of_joy  red_heart  red_heart  red_heart  ona vile show imeisha nikama ndio inaanza,offensive language,0.4702691733837127
3076,@BeatriceWanjiku-u2p,Aka katakufa na hizo makali anakunywa..,1,2025-08-01T01:29:42Z,,Aka katakufa na hizo makali anakunywa..,neutral or positive,0.3790218830108642
3077,@BeatriceWanjiku-u2p,The wife is queit.. She respects whn he is talking,1,2025-08-01T01:27:44Z,,The wife is queit.. She respects whn he is talking,neutral or positive,0.5665048956871033
3078,@BeatriceWanjiku-u2p,Nimeona kufai,1,2025-08-01T01:07:12Z,,Nimeona kufai,neutral or positive,0.3239314258098602
3079,@ayubndungu5457,Wezi,0,2025-07-31T23:35:38Z,,Wezi,neutral or positive,0.3262489438056946
3080,@thatwasstupid1780,"Watching this at 1:48am na kesho 6 nko mboka , 😂😅mchele na kebab broke my back",1,2025-07-31T22:49:21Z,,"Watching this at 1:48am na kesho 6 nko mboka ,  face_with_tears_of_joy  grinning_face_with_sweat mchele na kebab broke my back",irony,0.3785143494606018
3081,@ShamusMunene,Hapa saigon ako na kazi rahisi.,0,2025-07-31T22:12:47Z,,Hapa saigon ako na kazi rahisi.,neutral or positive,0.457150399684906
3082,@godfreyodida2665,They have found love,0,2025-07-31T22:03:34Z,,They have found love,neutral or positive,0.3512274324893951
3083,@mercynyamao3634,Kama SI kartelo kufundisha obinna sheng hangeshikanisha hii interview..big up😊 kart😊elo,5,2025-07-31T21:29:08Z,,Kama SI kartelo kufundisha obinna sheng hangeshikanisha hii interview..big up smiling_face_with_smiling_eyes  kart smiling_face_with_smiling_eyes elo,offensive language,0.5011351704597473
3084,@trendsn1308,"Wiiiiih.....This is the first ever obinna show live I've everv watched from the beniging to di end!!
Uyu ni leader walai!",1,2025-07-31T21:25:29Z,,"Wiiiiih.....This is the first ever obinna show live I've everv watched from the beniging to di end!!
Uyu ni leader walai!",offensive language,0.6625640392303467
3085,@godfreyodida2665,"Aroooooooooooo=Halloooo. How are you?
Kumi na nne supu=Beautiful 40 years of life
Kumi na nne Bora =The best of life @ 40
sherekta wakembeshe = We celebrate life fully.
Alongillo=We wish you a long life
mavitu yawa mmmh=Life is beautiful and wonderful 
Baba Baba yangu =l am enjoying it.
Yakudumu itadumu= For better! For worse
Mnauoa=My person
Mwatu=Three(Tatu)
Game ni ninenty= Good in horizontal engineering.
Top Striker=  🔥 in bed
Some words are lost in translation.They are our kids,it is us who brought them into this world.Sisi macho tu!",3,2025-07-31T20:49:18Z,,"Aroooooooooooo=Halloooo. How are you?
Kumi na nne supu=Beautiful 40 years of life
Kumi na nne Bora =The best of life @ 40
sherekta wakembeshe = We celebrate life fully.
Alongillo=We wish you a long life
mavitu yawa mmmh=Life is beautiful and wonderful 
Baba Baba yangu =l am enjoying it.
Yakudumu itadumu= For better! For worse
Mnauoa=My person
Mwatu=Three(Tatu)
Game ni ninenty= Good in horizontal engineering.
Top Striker=   fire  in bed
Some words are lost in translation.They are our kids,it is us who brought them into this world.Sisi macho tu!",neutral or positive,0.4470617473125458
3086,@JaneWaweru-p2p4p,Partello nishikilie😂😂,1,2025-07-31T20:40:28Z,,Partello nishikilie face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.52691251039505
3087,@MorrisWambua-i4t,This guy is somehow a comedian😂😂😂 KENYAN PRINCE AMEONA II..,0,2025-07-31T20:32:01Z,,This guy is somehow a comedian face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  KENYAN PRINCE AMEONA II..,irony,0.6264917850494385
3088,@vivianmusungu7412,I need a translator 😅,0,2025-07-31T20:18:03Z,,I need a translator  grinning_face_with_sweat ,irony,0.3514751493930816
3089,@elvisnat4539,Hio kiatu amevaa ndio inani_nice😁,1,2025-07-31T20:08:19Z,,Hio kiatu amevaa ndio inani_nice beaming_face_with_smiling_eyes ,irony,0.3943841457366943
3090,@rahabwambui4725,Nani amecome kucomfirm both interviews piga like tuskie,1,2025-07-31T19:59:39Z,,Nani amecome kucomfirm both interviews piga like tuskie,offensive language,0.2228200584650039
3091,@xajimuxammad8283,Super drunk and high...weeeehhh😂,0,2025-07-31T19:25:12Z,,Super drunk and high...weeeehhh face_with_tears_of_joy ,offensive language,0.4112977981567383
3092,@ephygitau9146,Talking when he needs to and saying the right things😂😂,0,2025-07-31T19:06:06Z,,Talking when he needs to and saying the right things face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.594653844833374
3093,@jah9janine994,Wow the lady is kool..... Maji ikiwa kwa mtugi. So humble ❤,0,2025-07-31T18:52:14Z,,Wow the lady is kool..... Maji ikiwa kwa mtugi. So humble  red_heart ,irony,0.3080190122127533
3094,@berylorowe9949,i think this is the interview of the year 😅,0,2025-07-31T18:22:49Z,,i think this is the interview of the year  grinning_face_with_sweat ,irony,0.5992590188980103
3095,@junereigns3959,This show made me get to the show officially.,0,2025-07-31T18:17:55Z,,This show made me get to the show officially.,neutral or positive,0.2833071649074554
3096,@harvestprayers,Anatafuna nini? Nisaidieni shosh mimi nimejikuta hapa kwa Obinna. I like Dee. Beautiful. Ametulia hana kiheeeeere..,1,2025-07-31T18:10:31Z,,Anatafuna nini? Nisaidieni shosh mimi nimejikuta hapa kwa Obinna. I like Dee. Beautiful. Ametulia hana kiheeeeere..,neutral or positive,0.492098331451416
3097,@mtnzioka,"Am tempted kusema huyu jamaa ni Mwizi, but respect",0,2025-07-31T17:47:31Z,,"Am tempted kusema huyu jamaa ni Mwizi, but respect",neutral or positive,0.5122444033622742
3098,@JimRosher,Lovely,0,2025-07-31T17:33:49Z,,Lovely,constructive criticism,0.4169980585575104
3099,@loisemumbe4734,This lady looks old😢,0,2025-07-31T17:18:39Z,,This lady looks old crying_face ,offensive language,0.3864514827728271
3100,@gailmutuku7256,The finish with the mbogi was fire,0,2025-07-31T16:55:47Z,,The finish with the mbogi was fire,offensive language,0.3719816207885742
3101,@k.o.joejoe,Unakuwa blamed na society na serikali pia haaikutambui.,1,2025-07-31T15:33:32Z,,Unakuwa blamed na society na serikali pia haaikutambui.,offensive language,0.4072501361370086
3102,@GladysNyangara-r5d,"God, with them always,watu wakua na furaha tele tele,wakati wa mungu always the best 🎉🎉",0,2025-07-31T15:26:06Z,,"God, with them always,watu wakua na furaha tele tele,wakati wa mungu always the best  party_popper  party_popper ",neutral or positive,0.3869692385196686
3103,@k.o.joejoe,Guys could we just start a hashtag to make patelo a brand ambassador for captain Morgan. This family deserves a lot aki,13,2025-07-31T15:06:35Z,,Guys could we just start a hashtag to make patelo a brand ambassador for captain Morgan. This family deserves a lot aki,constructive criticism,0.2308644950389862
3104,@k.o.joejoe,"This guy is bright bana. And Dee,jeez you're beautiful and I wish you all the best",2,2025-07-31T15:01:25Z,,"This guy is bright bana. And Dee,jeez you're beautiful and I wish you all the best",irony,0.3740880787372589
3105,@k.o.joejoe,"Pray, hard work, focus",0,2025-07-31T14:46:54Z,,"Pray, hard work, focus",neutral or positive,0.5613102316856384
