,author,text,likes,published_at
595,@charitysherry5862,The guy anachukua magonjwa hapa anawapelekea and they are too blind to see,0,2025-05-06T20:29:50Z
596,@AntyLiz,Obina obina obina obinaaaaaa ungeonesha sabrina respect by not allowing hanna kwa io interview io si poa it hurts,0,2025-05-06T20:28:34Z
597,@charitysherry5862,"The stupidity in Hanna bentahs head, yani mtu aweza kuwa mjinga. Anyone can get UTI, Hannah needs to go to school. Mwanamke an akili ndogo sana, how can you forget what infection you were taking medication for. She came saying she’s coming with evidence then asks for evidence and the guy they are fighting for is one of the most useless men hapa US, guy is useless and trash",0,2025-05-06T20:28:29Z
598,@deemalel1550,Alirudi kuconfirm kama imeisha hannabenta kaswende,0,2025-05-06T20:28:18Z
599,@sallybumann1720,"Sabrina according to me ,Samir alikumeet before Hannah,that means wee ndio ilikuwa na kaswende.  If Hannah alikuwa mgonjwa, she has been dating some men ,nahakuna mtu ashawahi kuja kusema alimuambukiza. Sabrrina act as innocent na..Watu watumie protectiion otherwise next time ni HPV or HIV",1,2025-05-06T20:26:58Z
600,@jaelmwasy7461,So emosono in deed😂😂😂😂,0,2025-05-06T20:26:15Z
601,@ojwangojwang4204,Huyu chali anaitwa babe apewe time aongee atuelezee if he is proud of his wife to be😜😜,0,2025-05-06T20:21:06Z
602,@Melvin-yb4dp,Waaa in Obinna show  thinks are getting 🥵🥵🥵,0,2025-05-06T20:20:42Z
603,@evansnjuba,Aki leo mmenifanya nikacheka kama umbwa inabweka ikinusia mwizi 😂😂😂,0,2025-05-06T20:20:09Z
604,@ojwangojwang4204,I am the Captain in the picture,0,2025-05-06T20:18:34Z
605,@Heavenely.worship1Harmonies,😂,0,2025-05-06T20:17:19Z
606,@esthermogunde622,Mm napenda kisii men juu ya kitu moja tu bt nikikumbuka accent naishiwa nguvu😂😢,0,2025-05-06T20:16:58Z
607,@VivianKiilu,Evidence my foot annah watch your space,0,2025-05-06T20:16:48Z
608,@MargaretMugure-u5w,Iyo sio kaswende ni infection ya sex kama ananyesha🤔,0,2025-05-06T20:16:33Z
609,@esthermogunde622,Mm napenda kisii men juu ya kitu moja tu bt nikikumbuka accent naishiwa nguvu😂😢,0,2025-05-06T20:16:10Z
610,@esthermogunde622,Mm napenda kisii men juu ya kitu moja tu bt nikikumbuka accent naishiwa nguvu😂😢,0,2025-05-06T20:15:50Z
611,@nancywambui8735,Nyamaza mjinga Malaya.Ulikua unaongea live ukisema alikua anapika ndio aolewe,0,2025-05-06T20:14:49Z
612,@frdahkagwiria7688,"Weeeuuuh have wat hes this live,what i can recommend is single all the way😅😅",0,2025-05-06T20:14:12Z
613,@AntyLiz,I like the maturity in Sabrina,32,2025-05-06T20:14:10Z
614,@ceciliagachie,Sabrina needs  some knowledge on utis and stis,0,2025-05-06T20:12:14Z
615,@lumumbahome5934,10000 xs 😮,0,2025-05-06T20:11:34Z
616,@FaithAkoth-l4k,Mim iyo mdomo siwezi kiss yaw phoo😅,1,2025-05-06T20:09:56Z
617,@basigwaolivia4005,Hannah is soo proud and full of herself,5,2025-05-06T20:09:43Z
618,@moureenwanjiku4548,😂😂😂hii udaku ni tamu Hadi nikasubscribe,2,2025-05-06T20:09:28Z
619,@cindy8588,Asiye kubali kushindwa SI mshindani..weeee,0,2025-05-06T20:08:27Z
620,@felisterwambua-ys3bp,n ukweli captain alisema live Hanna alikua nayo kaswede,0,2025-05-06T20:08:15Z
621,@muktarboru8161,Obina unatuletea ujinga siku hizi u r more than that bro we need more educative show,0,2025-05-06T20:08:00Z
622,@elizaoruko5415,😂😂😂😂😂🔥🔥,0,2025-05-06T20:06:45Z
623,@felisterwambua-ys3bp,"captain n mjinga uyo mkisii n mjinga sana,,and I know aezi kubali",0,2025-05-06T20:04:38Z
624,@elianamumbe2638,Co trimazole pessaries for candida,0,2025-05-06T20:04:34Z
625,@brendamanoti1675,Dignity is very important 😢,3,2025-05-06T20:03:01Z
626,@aphiabush7015,Hanna try to respect your self bana,0,2025-05-06T20:02:53Z
627,@sarahk3764,"Huyu wa sabrina anakaaje sasa😮😮😮 na accent pia,so annoying!",0,2025-05-06T20:02:39Z
628,@paulinemuthui3432,Hanna na ego ya ujingaa,2,2025-05-06T20:00:46Z
629,@adandirima,Huyu naye macho imemkosea nini surely 😂😂😂,0,2025-05-06T19:59:12Z
630,@siyathussein9028,Obbina hujafanya poa,0,2025-05-06T19:56:41Z
631,@gladysmuli-s4o,Eeeeh kumewaka kumekucha,0,2025-05-06T19:53:43Z
632,@monicahmusango4058,This boyfriend is hilarious 😂😂😂...,0,2025-05-06T19:44:57Z
633,@Caro-w4m,Ati 22 😂😂😂,0,2025-05-06T19:44:50Z
634,@JOYGICHUNGE,Mwenye hataona hii amebant already😂,0,2025-05-06T19:42:27Z
635,@lovyrae254.,😅😅😅😅😅😅😅😊😅😊😊😊😊😊😊😅😅😅 upuzii,0,2025-05-06T19:41:09Z
636,@JamesOpuk,Huyu culture naye alikosa kupoint mwenye alimkatia vitu kwa nyumba anapata nguvu wapi ya kupoint Hannah 😂😂. Atakatwa sàsa yeye na hiyo kidole inaka mtoto wa nyoka😮😮,0,2025-05-06T19:40:38Z
637,@michelkate4139,"Huyu boy sio normal,,how can you sit while vitu kama hizo zinaongelelewa",0,2025-05-06T19:36:18Z
638,@Lily-q7x4m,Lakini huyu culture anakaa tw jokaaa kwa hii mampezi 😂😂😂😂,1,2025-05-06T19:35:44Z
639,@Cyprian_gm,Apology obinna,0,2025-05-06T19:34:20Z
640,@FelistusMuinde-o5b,Hanna anakaa kuzeeka,0,2025-05-06T19:34:03Z
641,@maureencheruto7142,Mnaboo sana hata,0,2025-05-06T19:32:24Z
642,@FirdausYusuf-e5,Annah benta 😂😂,0,2025-05-06T19:29:33Z
643,@nancyodongo55,We need more of this 😅😅,5,2025-05-06T19:26:54Z
644,@Roseln-e7w,Mbona hakukuja na zile za hos walipima wakiwa watatu amekuja na za hos ingine juu zile za kwanza ndo evidence tumetaka,0,2025-05-06T19:26:39Z
645,@BrianMangoli-g3j,But  I don't think if that is good why is that girl talking more ama ni Kuna kitu aiiii sielewi,0,2025-05-06T19:24:17Z
646,@MystiLuxOfficial,HII SHOW INANUKA OCHA WALLAI,0,2025-05-06T19:22:34Z
647,@KateBahati-g1y,And that is when i knew that obbina is sooo unprofessional anaambia ajee Hannah ati kujaaaaa really very very very stupid of you ata nimekushukushiaaa tenaaa,0,2025-05-06T19:18:50Z
648,@Y.tx_cesar,nimefwata udakuuu🤣🤣🤣🤣,0,2025-05-06T19:17:53Z
649,@RebeccaJerop-e7b,Huyu dem ako na mdomo sana,0,2025-05-06T19:14:21Z
650,@Melanieloise,"Another reason to fear men,all this imeletwa na lies za captain",0,2025-05-06T19:13:50Z
651,@Subiramwanaa,"Why he can’t pay with his card? I mean tuko America we pay for everything with cards 
Also Hanna went to kupima after she has already taken meds . Kisii diagnostics it’s the one needed in this interview .",0,2025-05-06T19:12:38Z
652,@christinemutuaofficial3038,Aki obinaa kaswede,0,2025-05-06T19:11:55Z
653,@charitykendi9213,"Maweeeeeee wololoooooo maweeeeee😮😮😮😮😮😮😮😮,😅😅😅😅😅😅😅😅😅",1,2025-05-06T19:08:17Z
654,@charitykendi9213,"Maweeeeeee wololoooooo maweeeeee😮😮😮😮😮😮😮😮,😅😅😅😅😅😅😅😅😅",0,2025-05-06T19:08:02Z
655,@franko.s7479,Obinna this was bad!!! You should protect your guests whether guilt or not!!!,0,2025-05-06T19:06:52Z
656,@MishelMuchai,That was a good move Hannah made respects to her😊,0,2025-05-06T19:05:39Z
657,@Peris-y8u,Hanna benta is wasted sperm.,0,2025-05-06T19:03:14Z
658,@gwavis,Mambo ni live oga obina,0,2025-05-06T18:59:04Z
659,@EvansOndego-j2s,Obina hii haijaa poa bro,0,2025-05-06T18:59:03Z
660,@juliekirui7520,Huyu jamaa anaongea kisii😂,0,2025-05-06T18:57:51Z
661,@diananjenga2581,"Weh mmmm no comment,.... Queen and king 😂😂😂😂😂 Nairobi iko n mambo",0,2025-05-06T18:56:15Z
662,@yakubdekow5538,Mi ningekuwa huyo  mwanaume ningekuwa nishamchukua sabrina nitoke hio interview......dnt sit on tables that serves disrespect,0,2025-05-06T18:55:50Z
663,@yakubdekow5538,Obina alijuaje ni Hannah after hearing beemp  ya gari😂..obina huwa anajam akikosewa but anakosea wasee..umefanya vipi my niggah,0,2025-05-06T18:54:45Z
664,@cynthiakyalo3371,"To be honest Sabrina aki some mkweli cause ata kwa recording za TikTok huyo captain alisema time walimeet na sab walipimwa but Hana hakupimwa after kidogo hizo infection zikatokeA 
Na plus jaezi leta evidence ya Nairobi alete ya huko kisii",0,2025-05-06T18:54:11Z
665,@RaelShazz,😂😂😂😂😂,0,2025-05-06T18:49:32Z
666,@user-oe8tq2rj8hechel,Useless person with 2pac photo,0,2025-05-06T18:48:44Z
667,@CarenOtuma,"Wale mnasema obina amekosa kuita Hanna,hamjui kazi ya obina ni online?penye imefika this man can do anything to get your attention na akuje apologize like he never saw it coming... obinna tafuta UNGA njia zote mkuu😹 this life!",0,2025-05-06T18:47:24Z
668,@jheshquiapo,but to be honest that first kiss was fire🔥🔥🔥🔥🔥🔥,0,2025-05-06T18:47:18Z
669,@ezraMuriuki,Kwali huyu n bilikumo aliokoza mafanikiwio.....aka kamama kakona mdomo aje,0,2025-05-06T18:47:13Z
670,@marywangari-bm8fp,He hannah wewe n mzazi ai BIRTH,1,2025-05-06T18:47:06Z
671,@wesleymatara-m7q,obina ulikataswa iyo story ukanyagie but uka insist 🫤🫤,0,2025-05-06T18:43:37Z
672,@joycenancy2685,I love Hannah sana,1,2025-05-06T18:42:56Z
673,@margyotieno4566,Am not in tik tok but huyu Hanna mnamchukia bure,1,2025-05-06T18:41:19Z
674,@VivianKiilu,"Wawawa that gal is lit in kissing,aume kisunguli",1,2025-05-06T18:38:10Z
675,@margaretkasiti2208,@obinaTv extra you did Sabrina dirty 😢,0,2025-05-06T18:38:01Z
676,@minoochristine6013,Swamwalekum,0,2025-05-06T18:37:14Z
677,@FpfkBorabu,the inetrview was fine till the kaswende family came in,0,2025-05-06T18:36:41Z
678,@hesbonmogire,Culture the real kisii man😂😂,0,2025-05-06T18:35:53Z
679,@Sebastian2014ogalfred,18th April???? Hmm,0,2025-05-06T18:35:02Z
680,@silviangari3291,If this is what you call love then i from even a  distance i wouldn't crave it 😢😢upuuzi tupu nkt 😂😂😂😂,0,2025-05-06T18:34:13Z
681,@eslinechemutai5378,Omg hanna is loosing it.,0,2025-05-06T18:33:34Z
682,@hesbonmogire,Culture 😂😂😂😂  mbona ushikwe ukicheat surely 😂😂,0,2025-05-06T18:33:27Z
683,@RaelShazz,😂😂😂😂😂😂aki obinna,0,2025-05-06T18:32:51Z
684,@Equine-dental-Tech,The boy needs to leave that relationship like yesterday,0,2025-05-06T18:28:11Z
685,@ConnieKeitany,"How does this young man feel 😢... I just want to imagine the shame, the hurt, he must be broken inside.. Young ladies I am ashamed on your behalf",0,2025-05-06T18:26:06Z
686,@philipndoli5147,"wangu alikatakata certificate zangu na high school, id ya job, kiti, matress, manguo, viatu😢😢😢",0,2025-05-06T18:26:03Z
687,@misschebet6648,What a shitty ending.,0,2025-05-06T18:25:45Z
688,@betywanyash3944,"Sichafurahia hii interview,😢",0,2025-05-06T18:24:01Z
689,@ElizabethMangera-w4r,"Kuongea majina mkubwa hivo is not, my 8 year son loves your show so much, akisikia sasa kunyonya mboro... sometimes wacha kuogopa kufikiria haki...",0,2025-05-06T18:19:53Z
690,@PriscahWaithera-hj4bq,Hamuogopi kufa waschana...sindioo😅,0,2025-05-06T18:19:33Z
691,@jimmyisaiah5522,When I grow up I want to marry 2 wives😅😅😂😂 2:05:30,0,2025-05-06T18:19:26Z
692,@everlynchepkemoi9465,Hannah alirudi kutoka majuu,0,2025-05-06T18:18:58Z
693,@slowworshipforsleep,"Sabrina is mature.
I love her ❤ if she gets someone serious she can be a good wife.
God bless you Sabrina 🙏.",1,2025-05-06T18:18:15Z
694,@EdnaMwende-n7t,ziieet😂damn😂😂,1,2025-05-06T18:15:40Z
695,@PerisMwai-dn7rv,Obinna ukinitaa show zako utatiiii😂😂😂😂😂😂,0,2025-05-06T18:15:39Z
696,@nellyranginya7427,filter wewe😅😅😅,0,2025-05-06T18:15:28Z
697,@marynjiriri7233,😂😂 alete paper za kisii,0,2025-05-06T18:15:05Z
698,@PurityWaigiri,Hannah❤❤,0,2025-05-06T18:14:32Z
699,@ConnieKeitany,I think you will open another channel for such characters and their viewers then sisi😂 I mean sisi wazee tubaki na content mature,5,2025-05-06T18:12:42Z
700,@hildacherono3843,Oga obinna anapenda violence wallai,0,2025-05-06T18:12:01Z
701,@IsmailKirwa,I have come to realise that obinna huwa anasoma guests wake..akikuona wee ni fala anakubeba kama fala tu.. kissing like that yet for other guests he cannot tell them to do that😂😂😂,10,2025-05-06T18:11:22Z
702,@emeldahkwamboka8511,Hannah na samir akili yao n🫲🫱,2,2025-05-06T18:10:17Z
703,@janemwangi602,Obiba you have failed,0,2025-05-06T18:09:39Z
704,@Atamba.05,Obina makosa ni yako,1,2025-05-06T18:08:55Z
705,@HarliHarliah,Hapa kwa 22 uongo😂😂😂,0,2025-05-06T18:08:51Z
706,@Silvervibes-254,Upcoming YouTubers tupitiane tugrow pamoja ❤️💯,0,2025-05-06T18:08:00Z
707,@eunicemwaura3172,"But its true hapa by the look oof things hanna ako very bitter juu ako nayo
Plus its a must that Captain lazima atete huyu hanna😂😂😂😂",0,2025-05-06T18:04:18Z
708,@alexmwas,Obinna you had the power of not letting that bitch to enter but I had much respect for you but now you let me down... Need to apologise to culture,0,2025-05-06T18:03:27Z
709,@maryteresia8240,Hiyo part ya kissing imenifurahisha tena sana❤❤,1,2025-05-06T18:03:27Z
710,@JudyOyongo,You are happy looking for views don't mind other peoples feelings come on,0,2025-05-06T18:03:15Z
711,@JudyOyongo,Obinna but you are not mature man what is this why are you entertaining Hannah benta,0,2025-05-06T18:01:39Z
712,@peterc7,Niache opina unachua mm niko aibort nakucha habo sitaki uchinga ya saprina😂😂😂😂😂,1,2025-05-06T17:59:12Z
713,@rgblessings,Wueh lord help us to respect our selves,0,2025-05-06T17:55:49Z
714,@janemwangi602,The hate for Hanna increases,0,2025-05-06T17:55:42Z
715,@judymakena6372,Hannah benta is a very manneless girl,0,2025-05-06T17:54:45Z
716,@ruthkatheu597,Kwani huyu culture ni maasai wadau!?,0,2025-05-06T17:54:20Z
717,@HarliHarliah,Akh kizungu wewe😂😂😂,0,2025-05-06T17:53:39Z
718,@MercyAwuor-x9v,Mimi nayo hunipenndi obinna,0,2025-05-06T17:51:47Z
719,@nicoleteatieno7549,Heshimu filters,0,2025-05-06T17:50:49Z
720,@rehemangala1399,Kwn Hannah alitoka kwa Samir ndo apate kaswende kwa huyu 😂😂😂,0,2025-05-06T17:45:33Z
721,@mokua.a,Booomboklaaaat😅😂,0,2025-05-06T17:41:13Z
722,@motherhoodtipsandparenting7783,"One thing people should realize, Sabrina will never have Hannah's physical hardcopy results ...and Hannah will never have Sabrina's physical hardcopy results for the so called evidence coz no hospital will ever give you another patient's results. 
When you go to the hospital as a couple or in {those this kind of situation} to get tested the results will be shared to both of you by word of mouth the practitioner will say both of you are okay or not , give counseling if need be, then the practitioner will give each one their own individual results.",1,2025-05-06T17:40:12Z
723,@mike-f2t5m,Sasa hizi ni nini😮,0,2025-05-06T17:35:33Z
724,@Millie-h4i,Huyu Hanna ako na ufala sana,0,2025-05-06T17:34:44Z
725,@Nduku2,Hannah anashika kamuti,0,2025-05-06T17:33:44Z
726,@irenesamson-o9y,😂😂😂😂😂nimalizeni baas😅😅😅,0,2025-05-06T17:32:51Z
727,@suzzieDavis,Quick one  be valuable not available  thank me later ❤,0,2025-05-06T17:32:11Z
728,@benardkithuku5670,Akuje ama tutoroke,0,2025-05-06T17:31:49Z
729,@ruthmwende0007,All we need ni Oasis results 😅,0,2025-05-06T17:31:40Z
730,@stellamarriss1562,Team hannah❤,2,2025-05-06T17:31:29Z
731,@owashthegreat,Hii ni jerry springer kenya style...culture was just chilling...,0,2025-05-06T17:29:39Z
732,@kevinnyangena4098,Niko na beshte oasis i can ask her😂😂😂 mbona mnaandika na mate na niko na wino,1,2025-05-06T17:29:12Z
733,@makmbo2wilingtonotiendar,Obina focus,0,2025-05-06T17:29:06Z
734,@ClaudiaIlusa,Iiii interview imeboo awa watu wataki kufungaa mara sijui nn kwera,0,2025-05-06T17:28:32Z
735,@MerciiKush,According to my opinion Hannah ako bitter 😊then hossy gani unapewa dawa without knowing the disease mbona wanatusoma then obinnah this the disrespectful show ni me watch  imgne watching with parents😮😊 kidogo kidogo ati sperms ijakauka  yak😂😂,0,2025-05-06T17:26:21Z
736,@marywangari-bm8fp,Ma niga ma niga this is the best show ever 😅❤❤😊😊❤,1,2025-05-06T17:24:32Z
737,@IgnatiusSanya,Mapenzi ya wakisi nikuanikana ndivo mambo iko guys,0,2025-05-06T17:23:44Z
738,@mugera_rondenil8786,"Obi, this is the most boring interview that you've ever done. This tiktok scams called relationships should be handled in GBV centres. Hawa watoto wengi watajinyonga.",0,2025-05-06T17:23:33Z
739,@IgnatiusSanya,Kila siku naishi kusema mapenzi ya wakisi niya ujinga,0,2025-05-06T17:22:21Z
740,@julietingumba7280,From tiktok mbio hadi huku😂,0,2025-05-06T17:21:32Z
741,@beatricejj232,"miwani za Jeff koinange,,,",0,2025-05-06T17:20:38Z
742,@Firelightethan3982,Wueeeeeee,0,2025-05-06T17:19:37Z
743,@rasnyambu9868,I want Hanna's courage..i just love this girl,7,2025-05-06T17:18:36Z
744,@Julianahkakai,Mama was count Alienda wap,0,2025-05-06T17:17:10Z
745,@virginianyambura-gv8vq,Excuse me..kaswende ni nny,0,2025-05-06T17:15:11Z
746,@KettyOnyango-uv3vd,😂😂😂😂😂,0,2025-05-06T17:14:18Z
747,@BALUSH-year3000,"Obinna is missing it out day by day 

Another nonsense interview",1,2025-05-06T17:14:06Z
748,@misspowers1499,Such stupid 🙄,0,2025-05-06T17:13:23Z
749,@KanyKobia,Hannah benta is looking for a down fall,1,2025-05-06T17:10:27Z
750,@kafedhakarimi9067,This guy is funny 😂,0,2025-05-06T17:09:38Z
751,@WanjikucateEnterprises-m5r5d,Sasa culture anatumia protection,0,2025-05-06T17:09:25Z
752,@Janemuthoni289,Wakisii aki😂😂😂kijana ongea kikisii au kiswahili achana na hiyo lugha hata hujui unaongea unaanzanga kufikiria ndio uunde sentence ya kuongea 😂😂😂,0,2025-05-06T17:07:50Z
753,@WanjikucateEnterprises-m5r5d,Huyu boy Ako sawa kutembea na mtu alifanya three sum we msichana huyu boy atakutema,0,2025-05-06T17:06:57Z
754,@pamelawughanga3832,Sasa hizi nimawhat obina weee ok I love ua shows but this umebunt walai😂😂😂😂,0,2025-05-06T17:05:40Z
755,@SarahSilali,How can someone have I'd but has no birth certificate? Mmmh anyways mambo n mengi masaa n machache😂😂,0,2025-05-06T17:00:09Z
756,@AnneMwande,Hii inaonyesha hanna alikua na kaswende,0,2025-05-06T16:59:59Z
757,@pacphashow7900,"Hio ni Umalayaa mnapiga hivooo make up
Milayas😂😂😂😂😂",0,2025-05-06T16:52:30Z
758,@djobosh254official,Obina ni chumbi🤣🤣🤣,0,2025-05-06T16:52:30Z
759,@Kisakhye,OBINNA 😂😂😂😂,0,2025-05-06T16:48:24Z
760,@malaikajabali-oj2fh,Mnakujaga kujianika huku ndio ikue nini shosho media will reign forever but your dignity is spoilt to the highest value,24,2025-05-06T16:48:18Z
761,@marygathigia8719,I pity the parents 😢😢😢such a disgrace,0,2025-05-06T16:38:20Z
762,@WalterOtieno-b4w,Obinna ulifanya makosa kwa kuita Hannah benta kwa interview ya wengine that is not good apologies to the couples,0,2025-05-06T16:37:30Z
763,@israelmomanyi,Zieti😂😂😂😂,0,2025-05-06T16:36:58Z
764,@kkarimic,"I feel for this guy 
Huyu ataa amerix hawezi muokoaa",0,2025-05-06T16:36:29Z
765,@AngelineMorwabe,Alirudia after amepona,0,2025-05-06T16:34:21Z
766,@mukotee,Hannah  benta ni mrembo saaana,0,2025-05-06T16:32:50Z
767,@MourineNyanchoka254,Not good at all ungengoja wamalize interview yao ndo uite hannah yake,0,2025-05-06T16:30:52Z
768,@AngelineMorwabe,Mi mtu akipinga sana ni ukweli,0,2025-05-06T16:23:22Z
769,@cyrusmuthoka9149,"""You was,"" surely Benta?",0,2025-05-06T16:23:04Z
770,@CarolMulungye,Kama umeskia probrems piga like😜🤣,1,2025-05-06T16:22:09Z
771,@lillykaranja3881,Hiki sabrina hukaa tu roho chafuuu,0,2025-05-06T16:16:21Z
772,@hildacherono3843,Why is Sabrina behaving so weird,0,2025-05-06T16:11:33Z
773,@bethnjora3886,Nimewaskiza nikajua Mimi ni mwerevu😅,0,2025-05-06T16:10:07Z
774,@searchcryptacehelpswithnos7863,This stupidity on high note😂😂😂,0,2025-05-06T16:09:03Z
775,@hildacherono3843,Huyu chali WA Sabrina ni mshamba..the bar is too low for sabrina,0,2025-05-06T16:06:23Z
776,@maxwellmurigimwangi2869,Zieeeeet hiyo n karii,0,2025-05-06T16:06:04Z
777,@ho7070,"Gal child where did the rain start beating us? Somebody tell me why 2 young beautiful ladies would humiliate thdmselves for a man who has no respect or regard for them or himself?
Leo nimeskia tu kuchoka!!!",1,2025-05-06T16:05:54Z
778,@CarenAnyika,I like hw sabrina was calm,0,2025-05-06T16:04:03Z
779,@Mayaahmed001,"This was so unprofessional for obinna,you don't invite someone to other people's interview...ingekua ni yeye angeamka atoke kwa interview...",1,2025-05-06T16:01:54Z
780,@linetkhavugwi209,Obina na mimi ni hivi ...ukisikia eheeeeee!!!!! Ujue tunataka udaku full😂😂😂😂,0,2025-05-06T16:01:23Z
781,@joycenyambura6054,"Am a silent follower but this was wrong obinna,huku si tiktok.....n it so bad how hanna aliingilia interview ya wenyewe,",0,2025-05-06T16:00:31Z
782,@dailygrund,Ziiiieeeet,0,2025-05-06T16:00:15Z
783,@kiplangatlabosoo161,seem Hanna ndo the source of kaswende juu alidinywa akinyesha,0,2025-05-06T15:59:21Z
784,@ephyjerrynangami9870,"Hanna doesn't love captain she's with him for publicity and avoiding shame but she needs someone better but she's good hearted,she didn't disrespect her man until.......
Sabrina needs to realize herself",3,2025-05-06T15:57:39Z
785,@Nduku2,Aki wakisii,0,2025-05-06T15:57:32Z
786,@StephanieKarani-e9v,Hanna bentas mind is soo sophisticated and hence she can't think straight... And she's a grown up.. I hate her approach to irrelevant staff😂,1,2025-05-06T15:56:42Z
787,@joykathambi8916,"Vile naendelea kuwatch nafeel kucomment....hawa watu wote ni ujinga wakonayo , captain Hannah, Sabrina kila mtu akona ufala",2,2025-05-06T15:53:56Z
788,@marywambui1701,Ama ni captain aliwaletea ugonjwa😂😂😂😂,0,2025-05-06T15:53:44Z
789,@diorineatuti,Culture karibu alie,0,2025-05-06T15:51:28Z
790,@bridgetnjeri5483,Si hanaa ni yeye alikuwa na ule kissii prince..mwenye hakuwa na meno🤣🤣🤣🤣,0,2025-05-06T15:47:03Z
791,@laventermmbone9214,Heart is made of medal😂😂,0,2025-05-06T15:46:45Z
792,@PatrickPatrick-fb1gh,Why did you bring this stupid girl really,0,2025-05-06T15:43:33Z
793,@dorcasmoraa3812,Hannah  ni fala😅,1,2025-05-06T15:43:07Z
794,@domnicolal6945,"Obina, 😂😂😂you want to start filming porn😂😂😂",0,2025-05-06T15:42:19Z
795,@therebirthshow,I never knew Hannah ni mjinga this much😢,0,2025-05-06T15:40:39Z
796,@mercymwende4508,Nimekuja kujua behind bars wazazi wetu walifanya vitu mbaya sana ni vyenye tu akukua na internet 😂😂,0,2025-05-06T15:40:11Z
797,@evalynekinyua9310,😂😂😂weeeeeh huwa mnatoa wapi nguvu ya kudate watu wengine 😂huyo mvulana hanikalii vizuri kabisaaaaaaaaa,0,2025-05-06T15:39:40Z
798,@Rue-c7c,Sabrina kumbe ni shy gal kwa ground 😂,1,2025-05-06T15:37:53Z
799,@AyubMutembei,Bana kwetu tumekuwa na giza tena nimekuwa busy ..karibu nipitwe na hii,0,2025-05-06T15:37:15Z
800,@bonfaceopiyo8516,The show is so boring coz of the guy,0,2025-05-06T15:36:21Z
801,@anitawangui4628,"Enyewe kama wote wawili walikuwa in the same relationship,hakuna mwenye anafaa kuongelelea mwingine vibaya.",0,2025-05-06T15:34:40Z
802,@tee-b1j,Haki @obinna,0,2025-05-06T15:34:35Z
803,@joykathambi8916,Benta benta benta 😂😂😂😂 nilikua naheshimu huyu dame but waaaah! Sabrina pia ukijua you are sharing a man si unajitoa... madame wote wawili wakona kasoro😂😂😂,0,2025-05-06T15:34:21Z
804,@annwambui2909,"Hii ni unjinga gani kwa show surely,,this kisii guy ni fake...wanadhani huku vile watu wanapendana nkt😏😂😂",0,2025-05-06T15:32:40Z
805,@orperbundi8764,Kusema tu ukweli Hannah ameingia ikawa interesting,0,2025-05-06T15:32:08Z
806,@DavisLekupe,One of the funniest... Nimecheka ajab😂,0,2025-05-06T15:30:52Z
807,@carolineasinali5167,Angekuja ba za oasis 😂😂😂 za agah khan ni invalid receipts😅😅 nugu,0,2025-05-06T15:30:51Z
808,@carolineasinali5167,😂😂😂 wasichana na kujiaibisha wueh!,1,2025-05-06T15:29:42Z
809,@mildredinduli,Why is obinna concerned  about the infection,0,2025-05-06T15:29:25Z
810,@GalaxyA-hr9ug,Western tumeamua Nstembeya Tosha guys 😂😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣😂😂😂🙈,0,2025-05-06T15:27:53Z
811,@joykathambi8916,Madame wote ni wajinga ata kama ni for clout wueh!,0,2025-05-06T15:27:09Z
812,@dorcasombere,God  sasa hii ni gani,0,2025-05-06T15:26:34Z
813,@joykathambi8916,Mimi nijue tunashare mwanaume na mtu ata siezi ongea...I just quit 😂😂,0,2025-05-06T15:24:22Z
814,@RoseMwaura-mx5op,Aliendea OB ya nn sasa😂😂😂😂😂😂😂😂,0,2025-05-06T15:23:14Z
815,@paulthangari6136,Lakini kama si Hanna this guy's were vibe walae 😂😂💔,0,2025-05-06T15:22:36Z
816,@naseriankimoyo9291,Hawa watu ni kama hakuna normal 😂😂,0,2025-05-06T15:20:00Z
817,@ellystar6775,Avoid short women😂,0,2025-05-06T15:17:54Z
818,@Marionbeiby25,Hii ni kari saana😅😅😅,0,2025-05-06T15:15:54Z
819,@Queen_jj-p7v,Lakini Hannah Ndio alileta kaswende ju adi Sammir alisema kwa live yake kila mtu alipimwa expect hannah ju Hannah alikata kupimwa 😅,0,2025-05-06T15:14:01Z
820,@CherryK.J-jj6zk,Obinna jameniii😭😭😂😂😂,0,2025-05-06T15:10:31Z
821,@jeneraarwa6828,Utakuja kutuletea wazimu sasa ukiendelea hivi,0,2025-05-06T15:08:20Z
822,@jeneraarwa6828,Alot is going on in kenya obinna unatuletea watu wa tik tok jameni,0,2025-05-06T15:07:09Z
823,@jannifermaroko3207,Hii upuzi yote wako nayo na huyo mwanaume ako na bibi kweli watu hawajipendi ila ktumiwa vibaya,0,2025-05-06T15:05:26Z
824,@ElizabethMogotu-f4t,No need to bring her haikuwa sawa,0,2025-05-06T15:03:12Z
825,@daniellukorito,obinna hii nayo ni ujinga ...just stick to your respectable content...hii takataka ya tiktok achana nayo.,0,2025-05-06T15:00:11Z
826,@katerinahwambua1408,Hanna went to agha Khan to confirm whether kaswende imeisha,0,2025-05-06T14:59:35Z
827,@chrissm.7269,That was a disgrace...yooh! Seems like a planned setup,0,2025-05-06T14:59:30Z
828,@urbanusnzioka1087,Bona Sabrina anataka kuaribia Hannah kazi na hiyo ndio kampuni ukulia,0,2025-05-06T14:59:18Z
829,@Graceynekesa,Obina alisema n live,0,2025-05-06T14:58:49Z
