Unnamed: 0.1,author,text,likes,published_at,Unnamed: 0,clean_text,predicted_label,confidence_score
5459,@jacklinekathambi3268,So painful i love the way Iano left in peace 😢😢.. Iano is even cuter than this NIGGA,0,2023-01-04T05:38:48Z,272.0,So painful i love the way Iano left in peace  crying_face  crying_face .. Iano is even cuter than this NIGGA,offensive language,0.2917858362197876
5460,@empiredrops,"The other boy didn't like it he was like,

Achana na huyu siafu twende 🔥💯 🤟 brocode iheshimiwe joh!",0,2023-01-03T19:23:34Z,273.0,"The other boy didn't like it he was like,

Achana na huyu siafu twende  fire  hundred_points   love-you_gesture  brocode iheshimiwe joh!",irony,0.2581381499767303
5461,@janetwakio6074,But the fact is that boy is so cute than hii fala inamkulia dem🙄🙄🙄,0,2023-01-03T12:38:24Z,274.0,But the fact is that boy is so cute than hii fala inamkulia dem face_with_rolling_eyes  face_with_rolling_eyes  face_with_rolling_eyes ,neutral or positive,0.2633599638938904
5462,@pamelahshekinah8243,Yaani aliacha mtu mzurii akaendea this guy😂💔💔,1,2023-01-02T15:27:24Z,275.0,Yaani aliacha mtu mzurii akaendea this guy face_with_tears_of_joy  broken_heart  broken_heart ,offensive language,0.2561810910701751
5463,@felixmuriithi4195,Tuekee follow up ya hii manzee,0,2022-12-30T14:31:40Z,276.0,Tuekee follow up ya hii manzee,offensive language,0.3837767839431762
5464,@felixmuriithi4195,"Iyanoo...
Tuko kimoja bro... Hakunanga beshte 😂",0,2022-12-30T14:29:38Z,277.0,"Iyanoo...
Tuko kimoja bro... Hakunanga beshte  face_with_tears_of_joy ",irony,0.7803681492805481
5465,@lexuschebet8360,Pole iano,0,2022-12-28T23:44:13Z,278.0,Pole iano,neutral or positive,0.3008782267570495
5466,@lexuschebet8360,Iano,0,2022-12-28T23:44:04Z,279.0,Iano,irony,0.4239862561225891
5467,@zeddofficial515,wewe kwevo una bahati bro...... mimi nakuchinja hadharani mbele ya Pluto........ ndio maana sipendagi mamorio,0,2022-12-28T13:14:01Z,280.0,wewe kwevo una bahati bro...... mimi nakuchinja hadharani mbele ya Pluto........ ndio maana sipendagi mamorio,irony,0.4298416376113891
5468,@mwendwamichael51,Inauma😭,0,2022-12-27T18:36:03Z,281.0,Inauma loudly_crying_face ,offensive language,0.2851141989231109
5469,@sylviaandame8310,"The yellow guy is the real and best, sijui huyo msichana ako na shida gani",0,2022-12-27T00:37:04Z,282.0,"The yellow guy is the real and best, sijui huyo msichana ako na shida gani",neutral or positive,0.6030589938163757
5470,@tonyigwe9231,Simple thinking use the culprit phone to call the gal n listen how she will answer,0,2022-12-26T19:14:09Z,283.0,Simple thinking use the culprit phone to call the gal n listen how she will answer,neutral or positive,0.2831548154354095
5471,@damarismathia9671,That's why I don't have a best friend.,0,2022-12-26T10:08:18Z,284.0,That's why I don't have a best friend.,neutral or positive,0.4956945180892944
5472,@nancymonyenye9219,Sema kimeumana🙆🙆🙆,0,2022-12-25T09:19:32Z,285.0,Sema kimeumana person_gesturing_OK  person_gesturing_OK  person_gesturing_OK ,neutral or positive,0.7602962851524353
5473,@hellenkel5611,Ian is hurting 🥺🥺🥺🥺,0,2022-12-23T21:59:55Z,286.0,Ian is hurting  pleading_face  pleading_face  pleading_face  pleading_face ,offensive language,0.5009986162185669
5474,@rachelphoebh4480,Young man soma kwanza tafuta pesa dame atakuja,0,2022-12-23T17:18:11Z,287.0,Young man soma kwanza tafuta pesa dame atakuja,neutral or positive,0.3023978173732757
5475,@gloriakish6447,Aki Iano nimemfeel 💔💔💔💔,0,2022-12-23T16:28:51Z,288.0,Aki Iano nimemfeel  broken_heart  broken_heart  broken_heart  broken_heart ,hate speech,0.4212373495101928
5476,@briannyaga6730,manzee quavo😅😅,0,2022-12-22T10:22:39Z,289.0,manzee quavo grinning_face_with_sweat  grinning_face_with_sweat ,offensive language,0.5926395058631897
5477,@marywangui3830,Pluto kwani you came to Nakuru ama hii ni place gani???,0,2022-12-21T12:11:41Z,290.0,Pluto kwani you came to Nakuru ama hii ni place gani???,neutral or positive,0.3824479877948761
5478,@hakeemjumakeemz8115,It's so touching but dame ndio ako na makosa kuna kitu ana wasambazia.hata huyu jamaa ata chezwa,0,2022-12-21T07:50:07Z,291.0,It's so touching but dame ndio ako na makosa kuna kitu ana wasambazia.hata huyu jamaa ata chezwa,neutral or positive,0.4396429657936096
5479,@hakeemjumakeemz8115,Hawa ni waende waka pimwe kuna vile dame ana jua,0,2022-12-21T07:36:38Z,292.0,Hawa ni waende waka pimwe kuna vile dame ana jua,offensive language,0.3996390700340271
5480,@lindaanne3220,Inauma waaah pole iano be strong ashindwe huyo terry.,0,2022-12-19T12:29:06Z,293.0,Inauma waaah pole iano be strong ashindwe huyo terry.,irony,0.3941898941993713
5481,@wambuimwas,Why am I crying 😭😭 the short guy is cute even🥰🥰🥰🥰,5,2022-12-19T10:08:13Z,294.0,Why am I crying  loudly_crying_face  loudly_crying_face  the short guy is cute even smiling_face_with_hearts  smiling_face_with_hearts  smiling_face_with_hearts  smiling_face_with_hearts ,offensive language,0.5523446798324585
5482,@Karanisilasa,"""Aqh bro unanfinyia dem.""....... nxawa tu😀😀😀😀😀😀😀.",0,2022-12-17T18:12:30Z,295.0,"""Aqh bro unanfinyia dem.""....... nxawa tu grinning_face  grinning_face  grinning_face  grinning_face  grinning_face  grinning_face  grinning_face .",offensive language,0.3603211641311645
5483,@marionnkatha7967,Noma!,1,2022-12-17T15:18:16Z,296.0,Noma!,neutral or positive,0.3240514993667602
5484,@marionnkatha7967,Noma!,0,2022-12-17T15:18:01Z,297.0,Noma!,neutral or positive,0.3240514993667602
5485,@brendachumo5850,Sasa si iano ata Ako handsome ...nkt...huyo mwingine ata hakai Ako na sura,0,2022-12-17T14:24:09Z,298.0,Sasa si iano ata Ako handsome ...nkt...huyo mwingine ata hakai Ako na sura,neutral or positive,0.8579348921775818
5486,@filexgallas3562,the Pluto can we see uyo manzi mfala,1,2022-12-16T21:51:59Z,299.0,the Pluto can we see uyo manzi mfala,offensive language,0.2415067851543426
5487,@susanmwangi455,Nipeeni number ya iano,1,2022-12-16T18:08:31Z,300.0,Nipeeni number ya iano,irony,0.3114944696426391
5488,@marthanyanchama1544,Hyo boy akwereeee,0,2022-12-14T20:11:36Z,301.0,Hyo boy akwereeee,irony,0.2979849874973297
5489,@khenybrown,Hao na nao kwani nimikate wakuliwe ovyo ovyo nkt!..wee acha nkae single,0,2022-12-14T14:45:21Z,302.0,Hao na nao kwani nimikate wakuliwe ovyo ovyo nkt!..wee acha nkae single,offensive language,0.3352724313735962
5490,@nicholaschege6083,Uyo dame ashaconfess her love for this guy. Why didn't he leave his guy kitambo tu and be with his friend kama ndio anapenda. Watu hutoa wapi izi guts aki,0,2022-12-12T08:00:37Z,303.0,Uyo dame ashaconfess her love for this guy. Why didn't he leave his guy kitambo tu and be with his friend kama ndio anapenda. Watu hutoa wapi izi guts aki,offensive language,0.3170318603515625
5491,@nicholaschege6083,Trust no one,0,2022-12-12T07:44:36Z,304.0,Trust no one,neutral or positive,0.4156305491924286
5492,@lilianwambui1035,Bro pole sana mungu ako mbere akupigani kwakitu avungue mulago mbere yako na akupigani nakuombea sana kuanaimani isala 45 1++2,0,2022-12-10T19:53:01Z,305.0,Bro pole sana mungu ako mbere akupigani kwakitu avungue mulago mbere yako na akupigani nakuombea sana kuanaimani isala 45 1++2,neutral or positive,0.4054388105869293
5493,@yvonnejudie3969,Pluto siufike masinde muliro campus ady😂,0,2022-12-10T13:43:27Z,306.0,Pluto siufike masinde muliro campus ady face_with_tears_of_joy ,irony,0.4133044779300689
5494,@yvonnejudie3969,Pluto siufike masinde muliro campus ady😂,1,2022-12-10T13:43:17Z,307.0,Pluto siufike masinde muliro campus ady face_with_tears_of_joy ,irony,0.4133044779300689
5495,@kenyanmemes5974,Venye niliskia tu Thika nikajua it's about to go down 😂😂😂,2,2022-12-10T13:35:51Z,308.0,Venye niliskia tu Thika nikajua it's about to go down  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,offensive language,0.2694360911846161
5496,@footballfave1877,"Mejja alisema ""...stori ya mabeshte weka kando,kwanza mabeshte A1 Kaa ridho,mabeshte ndio kikulacho....""",1,2022-12-10T08:17:03Z,309.0,"Mejja alisema ""...stori ya mabeshte weka kando,kwanza mabeshte A1 Kaa ridho,mabeshte ndio kikulacho....""",neutral or positive,0.3992349207401275
5497,@winchellngatia9701,Shit happens but happened to me 🤣🤣🤣 after I met my cousin with my bf,3,2022-12-09T10:51:07Z,310.0,Shit happens but happened to me  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  after I met my cousin with my bf,offensive language,0.7160517573356628
5498,@DRACO254,Ma nigga we in tha trenches bana F them hoes sai we should get focused on getting money jh G...huyo manzi Hadi mngeachana tu bado haunge marry that bitch any ways,1,2022-12-07T06:02:20Z,311.0,Ma nigga we in tha trenches bana F them hoes sai we should get focused on getting money jh G...huyo manzi Hadi mngeachana tu bado haunge marry that bitch any ways,offensive language,0.422568142414093
5499,@ljlorens4833,Usitafute mbali enemy ako around tu hapo,0,2022-12-06T14:11:25Z,312.0,Usitafute mbali enemy ako around tu hapo,neutral or positive,0.2655167281627655
5500,@mirrianmelanie9674,"Iano you are sooo cute, handsome, mature and bright in this situation consider yourself a winner.",10,2022-12-04T16:45:12Z,313.0,"Iano you are sooo cute, handsome, mature and bright in this situation consider yourself a winner.",irony,0.3990830779075622
5501,@beryljean01,Pluto amejam😂😂ati sasa umkule🥲,1,2022-12-04T13:34:25Z,314.0,Pluto amejam face_with_tears_of_joy  face_with_tears_of_joy ati sasa umkule smiling_face_with_tear ,neutral or positive,0.3882359266281128
5502,@lekulesostenes4583,"Kenyan, mamorio humaanisha Nini? 
I wanna know please",1,2022-12-04T13:11:40Z,315.0,"Kenyan, mamorio humaanisha Nini? 
I wanna know please",irony,0.3757272064685821
5503,@eugeneokari9712,Nilikuwa nataka kukuambia Jana😂,4,2022-12-03T18:31:21Z,316.0,Nilikuwa nataka kukuambia Jana face_with_tears_of_joy ,irony,0.4072493612766266
5504,@lydiaolumasai1851,😂😂😂😂😂😂😂Dem ya beste  ndioo mtafuuu 🤣🤣🤣🤣🤣💔💔💔,0,2022-12-03T14:20:32Z,317.0, face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy Dem ya beste  ndioo mtafuuu  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  broken_heart  broken_heart  broken_heart ,offensive language,0.3964934945106506
5505,@dreadpooll,poko ni poko ata anapeanga wasee wengine acha huyo quavo,1,2022-12-02T03:11:09Z,318.0,poko ni poko ata anapeanga wasee wengine acha huyo quavo,neutral or positive,0.6260712146759033
5506,@josephineosita6214,Good work guys .Iano is very mature.,2,2022-12-01T23:28:35Z,319.0,Good work guys .Iano is very mature.,constructive criticism,0.603271484375
5507,@mr_.portmore,mambo ni live,0,2022-12-01T21:30:32Z,320.0,mambo ni live,irony,0.3247013092041015
5508,@zenamaruti9521,Niko single pis 😍 come we mingle 😉,0,2022-12-01T05:22:55Z,321.0,Niko single pis  smiling_face_with_heart-eyes  come we mingle  winking_face ,neutral or positive,0.3909604549407959
5509,@zenamaruti9521,Aki woiiiyeeeee pole,0,2022-12-01T05:21:09Z,322.0,Aki woiiiyeeeee pole,irony,0.3166804015636444
5510,@paulinekezia8014,Damn the yano is cute😍,0,2022-11-30T00:32:54Z,323.0,Damn the yano is cute smiling_face_with_heart-eyes ,neutral or positive,0.2974385023117065
5511,@langatedwin4474,Never trust anyone including yourself.sometimes you trust utanyamba silently then boom twiii,23,2022-11-29T04:05:52Z,324.0,Never trust anyone including yourself.sometimes you trust utanyamba silently then boom twiii,neutral or positive,0.358364999294281
5512,@floragatwiri3063,"Aki huyo boy amechezwa si anisake nikuwe sponyie wake,naeza mueka akh",0,2022-11-26T18:41:10Z,325.0,"Aki huyo boy amechezwa si anisake nikuwe sponyie wake,naeza mueka akh",neutral or positive,0.4227232933044433
5513,@liliandavid7163,"Wooi Dem ata aez recognize sauti ya Chali yake,,,,What the f**k ,,,,,",0,2022-11-24T07:32:30Z,326.0,"Wooi Dem ata aez recognize sauti ya Chali yake,,,,What the f**k ,,,,,",offensive language,0.605181872844696
5514,@kellyann6958,I feel his pain😭😭,4,2022-11-22T18:41:01Z,327.0,I feel his pain loudly_crying_face  loudly_crying_face ,offensive language,0.4610198140144348
5515,@melodytanui0780,Iano.....it's painful but you will be ok,0,2022-11-21T13:10:02Z,328.0,Iano.....it's painful but you will be ok,irony,0.4020418226718902
5516,@rebeccah357,I like the maturity of that young boy,3,2022-11-20T20:24:33Z,329.0,I like the maturity of that young boy,constructive criticism,0.4753369688987732
5517,@cynthiakemunto5694,He can't even admit to his mistakes nkt.,0,2022-11-20T13:48:09Z,330.0,He can't even admit to his mistakes nkt.,neutral or positive,0.4790436625480652
5518,@billyngatia9364,"I Fear The College Campus Students They are All About Money 
This Guy is very mature aki Hakuleta Vita",0,2022-11-20T09:38:39Z,331.0,"I Fear The College Campus Students They are All About Money 
This Guy is very mature aki Hakuleta Vita",neutral or positive,0.297102153301239
5519,@moseswamalwa3950,Huyu jamaa n Fala kwan ukikataa kwan atakurape,0,2022-11-16T22:48:12Z,332.0,Huyu jamaa n Fala kwan ukikataa kwan atakurape,neutral or positive,0.3769311606884002
5520,@moseswamalwa3950,Walae huyo Terry n mwanasoka walae Anacheza kila team 🤣🤣🤣🤣iyano tafta dem mwingine achana na mabeshte kama quavo,0,2022-11-16T22:45:19Z,333.0,Walae huyo Terry n mwanasoka walae Anacheza kila team  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing iyano tafta dem mwingine achana na mabeshte kama quavo,offensive language,0.3035993278026581
5521,@selinakubo7984,Weeh Iano he is very mature and handsome yaani women uyo mwingine zii😂😂😂,0,2022-11-10T15:23:59Z,334.0,Weeh Iano he is very mature and handsome yaani women uyo mwingine zii face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.3515010178089142
5522,@annesilwe,"Kikulako ki kuoni mwako,kwanza watu wanaitwa mashemeji,cuzo na bestie ogapa",0,2022-11-10T10:25:02Z,335.0,"Kikulako ki kuoni mwako,kwanza watu wanaitwa mashemeji,cuzo na bestie ogapa",offensive language,0.5820969939231873
5523,@bontyjunior5343,So umkule🤣😥😥i can't imagine this its so painful,0,2022-11-09T15:19:51Z,336.0,So umkule rolling_on_the_floor_laughing  sad_but_relieved_face  sad_but_relieved_face i can't imagine this its so painful,offensive language,0.4650419354438782
5524,@annemaina1201,"New member,,,,likes zikam za kunikaribisha🥳",2,2022-11-09T09:15:56Z,337.0,"New member,,,,likes zikam za kunikaribisha partying_face ",irony,0.3222687840461731
5525,@victorkithinji8439,Manzi hiyo ni mbaya pluto,0,2022-11-08T19:44:16Z,338.0,Manzi hiyo ni mbaya pluto,offensive language,0.7741708159446716
5526,@henry_Odiwuor,"Never trust ur friend na dwm wko,,madem ni wale wale",0,2022-11-08T14:01:51Z,339.0,"Never trust ur friend na dwm wko,,madem ni wale wale",offensive language,0.3631190657615661
5527,@henry_Odiwuor,"THIS BULLSHIET, NEVER TRUST A LADY THAT MUCH,,,WAIGURU TEAM😂😂😂😂",0,2022-11-08T14:01:30Z,340.0,"THIS BULLSHIET, NEVER TRUST A LADY THAT MUCH,,,WAIGURU TEAM face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",offensive language,0.5735254883766174
5528,@blessed_steve,Ungekuwa ushamvaaa bila kubonga bro,0,2022-11-07T19:08:17Z,341.0,Ungekuwa ushamvaaa bila kubonga bro,offensive language,0.297351986169815
5529,@johnmaina5382,"i love the way iano is matured but quevo is not a good bestie,anashinda akiekea dem ngori na ni wao wawli",0,2022-11-06T11:57:46Z,342.0,"i love the way iano is matured but quevo is not a good bestie,anashinda akiekea dem ngori na ni wao wawli",neutral or positive,0.4697136282920837
5530,@KingKariuki,Pluto I need you to do a follow-up on these guys...many  people would love to know what happens after,18,2022-11-06T11:03:35Z,343.0,Pluto I need you to do a follow-up on these guys...many  people would love to know what happens after,offensive language,0.3043451011180877
5531,@KingKariuki,This is a classical story of how people can betray you...people are only Good when it's is easy...#coded,5,2022-11-06T10:47:06Z,344.0,This is a classical story of how people can betray you...people are only Good when it's is easy...#coded,offensive language,0.5341396927833557
5532,@oceans3004,Huncho 😂😂😂😂😂😂😂,0,2022-11-06T05:38:58Z,345.0,Huncho  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,offensive language,0.4723415970802307
5533,@gundajr2883,Huyu sio rafiki ni umbwa,0,2022-11-05T21:43:08Z,346.0,Huyu sio rafiki ni umbwa,offensive language,0.3618226051330566
5534,@wanjiruwaweru1093,Take heart bro 💔💔💔,0,2022-11-05T20:47:48Z,347.0,Take heart bro  broken_heart  broken_heart  broken_heart ,hate speech,0.2676547467708587
5535,@carolnash1908,He is now regretting his actions He is not ready to lose his friend aki mapenzi wewe,0,2022-11-05T17:58:54Z,348.0,He is now regretting his actions He is not ready to lose his friend aki mapenzi wewe,neutral or positive,0.3200714290142059
5536,@themehal6793,"Sasa hiyo Dem aliona nini kwa hii gaidi ingine 🤔,,,NEVER trust a living thing that was chose to go out and have lunch with a snake",0,2022-11-05T17:10:47Z,349.0,"Sasa hiyo Dem aliona nini kwa hii gaidi ingine  thinking_face ,,,NEVER trust a living thing that was chose to go out and have lunch with a snake",offensive language,0.6030960083007812
5537,@verdict9516,Kikulacho kinguoni,0,2022-11-04T16:35:36Z,350.0,Kikulacho kinguoni,offensive language,0.3303755819797516
5538,@impactministries8187,huyo jamaa ako na ujinga,0,2022-11-04T15:03:25Z,351.0,huyo jamaa ako na ujinga,neutral or positive,0.4489572048187256
5539,@bernardmbau2973,Manh jamaa ametokwa tu n mamuriu na madem hawaezi kusave pande zngne  utaloose alot kwa...,0,2022-11-03T20:10:50Z,352.0,Manh jamaa ametokwa tu n mamuriu na madem hawaezi kusave pande zngne  utaloose alot kwa...,neutral or positive,0.3198664486408233
5540,@bernardmbau2973,Enyewe apo ajafanya poa kutoka bestee yke manziee,0,2022-11-03T20:08:51Z,353.0,Enyewe apo ajafanya poa kutoka bestee yke manziee,neutral or positive,0.496759682893753
5541,@okichajunior7259,"Iano is a real man indeed, I really feel him, I can relate my history msee wa karibu kabisa alinitenda same to ivo ivo,ilibidi nimewaondokea roho safi tu",52,2022-11-03T19:46:56Z,354.0,"Iano is a real man indeed, I really feel him, I can relate my history msee wa karibu kabisa alinitenda same to ivo ivo,ilibidi nimewaondokea roho safi tu",irony,0.6258086562156677
5542,@trent6694,"25th minute was the climax of the whole situweshen... when the other boy pulled the other to show moral support
#Brocode",27,2022-11-03T10:53:20Z,355.0,"25th minute was the climax of the whole situweshen... when the other boy pulled the other to show moral support
#Brocode",constructive criticism,0.5053433775901794
5543,@krusher1230,Semeni tu iano ni mature ju hajatoa vita in this position niiteni mtoto juu  nayo vindevu nitamvurutia God knows 😭😭😭😭,0,2022-11-02T23:29:37Z,356.0,Semeni tu iano ni mature ju hajatoa vita in this position niiteni mtoto juu  nayo vindevu nitamvurutia God knows  loudly_crying_face  loudly_crying_face  loudly_crying_face  loudly_crying_face ,offensive language,0.6714474558830261
5544,@benjaminmuhuyi8174,"Same thing same story,it happened to me the same way and was painful",1,2022-11-02T15:31:10Z,357.0,"Same thing same story,it happened to me the same way and was painful",neutral or positive,0.4486609995365143
5545,@brayanyyobrezz5973,Oyaa ni yyôbrêzz am breezy mnipee like za kwangu,0,2022-11-02T14:30:46Z,358.0,Oyaa ni yyôbrêzz am breezy mnipee like za kwangu,offensive language,0.3077172636985779
5546,@harrikabucha,I like the maturity of this young man,60,2022-11-02T12:33:55Z,359.0,I like the maturity of this young man,constructive criticism,0.4972989559173584
5547,@sammymacha5159,"Walai same ting happened to me ,walai mabeste Wacha tu,hatari,morio.",0,2022-11-02T11:14:43Z,360.0,"Walai same ting happened to me ,walai mabeste Wacha tu,hatari,morio.",neutral or positive,0.4715443849563598
5548,@jackyshee6839,Nmewatch mara kama kumi walai ianoh aki c u are handsome then lugha aki kinabonga poa,1,2022-11-02T06:41:50Z,361.0,Nmewatch mara kama kumi walai ianoh aki c u are handsome then lugha aki kinabonga poa,neutral or positive,0.649752140045166
5549,@jackyshee6839,Lakini pia huyu chali mwenye amemkulia dem pia ako na point coz hakuna vile dem atakupea ukatae,1,2022-11-02T06:21:57Z,362.0,Lakini pia huyu chali mwenye amemkulia dem pia ako na point coz hakuna vile dem atakupea ukatae,offensive language,0.2888151407241821
5550,@jackyshee6839,"I don knw why bt ianoh ako on another level...cute,,handsome,,,na maturity wah..",3,2022-11-02T06:19:24Z,363.0,"I don knw why bt ianoh ako on another level...cute,,handsome,,,na maturity wah..",neutral or positive,0.6089751124382019
5551,@kulolaa,Mabroh nikuambianaaaa banaaaa ......😂😂,0,2022-11-01T07:54:27Z,364.0,Mabroh nikuambianaaaa banaaaa ...... face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.5278139114379883
5552,@kulolaa,😂😂😂😂Mabroo ni kuambiaaa ukwelii,0,2022-11-01T07:53:29Z,365.0, face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy Mabroo ni kuambiaaa ukwelii,irony,0.3581804633140564
5553,@rispermuchiri5544,Aki mpaka nimelia how can you do that really,0,2022-10-31T13:25:34Z,366.0,Aki mpaka nimelia how can you do that really,offensive language,0.3113090991973877
5554,@Joramsnails,Yow lil bro ..iza mahn,0,2022-10-31T12:40:04Z,367.0,Yow lil bro ..iza mahn,irony,0.2956112027168274
5555,@lonewolfvee,A story i can relate very well!,7,2022-10-31T11:40:00Z,368.0,A story i can relate very well!,neutral or positive,0.3651905655860901
5556,@faithndichu3218,"This Quavo guy is not even remorseful.... Kazi tu ni kupeana lame excuses ....Kusema tu vitu ata hazimake sense, ni morio wa aina gani uyu sasa ata weeeuh 😒😑",1,2022-10-30T14:00:13Z,369.0,"This Quavo guy is not even remorseful.... Kazi tu ni kupeana lame excuses ....Kusema tu vitu ata hazimake sense, ni morio wa aina gani uyu sasa ata weeeuh  unamused_face  expressionless_face ",offensive language,0.7981115579605103
5557,@hullynick4992,Follow up plzzzzz,0,2022-10-30T08:45:12Z,370.0,Follow up plzzzzz,neutral or positive,0.3531629145145416
5558,@briankiprop7751,Commenting 3 weeks later 😅 huyu boys hakufanyiwa poa,0,2022-10-29T19:40:40Z,371.0,Commenting 3 weeks later  grinning_face_with_sweat  huyu boys hakufanyiwa poa,irony,0.3075379729270935
5559,@michaelsancha2039,Quavo ni fala anakuliaje morio dem,0,2022-10-29T15:54:04Z,372.0,Quavo ni fala anakuliaje morio dem,neutral or positive,0.345017671585083
5560,@joychepkoech723,Aki walai naskia kuhurumia huyu boi walai ata kama ama unaona ni mdogo aki walai😭😭😭😭,0,2022-10-28T14:45:18Z,373.0,Aki walai naskia kuhurumia huyu boi walai ata kama ama unaona ni mdogo aki walai loudly_crying_face  loudly_crying_face  loudly_crying_face  loudly_crying_face ,offensive language,0.5115945339202881
5561,@pioustrevol3468,"The Only thing Gurlz Put themselves in Trouble is All about their LUST, There is a life After this Age, Then You start complain life Is So tough, akati uliprefer DickHead Than Man IQ 🤩",0,2022-10-28T13:56:14Z,374.0,"The Only thing Gurlz Put themselves in Trouble is All about their LUST, There is a life After this Age, Then You start complain life Is So tough, akati uliprefer DickHead Than Man IQ  star-struck ",offensive language,0.5228922963142395
5562,@oliviajemutai8631,waaah madem aki. i feel this guy,0,2022-10-28T08:08:47Z,375.0,waaah madem aki. i feel this guy,irony,0.2996083199977875
5563,@peakreativemedia1871,Na huyo beshte ako nje manze😂😂,1,2022-10-28T07:57:39Z,376.0,Na huyo beshte ako nje manze face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.7851646542549133
5564,@thefootballzone7432,Bestie bestie chubwi😂,0,2022-10-27T14:21:59Z,377.0,Bestie bestie chubwi face_with_tears_of_joy ,offensive language,0.3416109979152679
5565,@bennitozm4843,Am like utakuta besthe Ako ndio alikula dem Yako hii in real Sasa ndio hii,0,2022-10-27T13:09:51Z,378.0,Am like utakuta besthe Ako ndio alikula dem Yako hii in real Sasa ndio hii,hate speech,0.3191965818405151
5566,@trey_e,this is soo fucked up walai 😆,0,2022-10-27T05:25:26Z,379.0,this is soo fucked up walai  grinning_squinting_face ,offensive language,0.6588709950447083
5567,@akinyiclare3552,😂😂😂😂i swear venye uyo dem ameshika simu nimepause kucheka😂😂😂kwanza reaction ya Pluto😂😂naa hicho kicheko chake,0,2022-10-27T01:37:35Z,380.0, face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy i swear venye uyo dem ameshika simu nimepause kucheka face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy kwanza reaction ya Pluto face_with_tears_of_joy  face_with_tears_of_joy naa hicho kicheko chake,offensive language,0.3265556693077087
5568,@florencekenn866,Nipewe number ya Iano tu....07????,0,2022-10-26T20:49:10Z,381.0,Nipewe number ya Iano tu....07????,irony,0.3525102138519287
5569,@vivella5712,"Hold on, hold on kiac😂😂😂....waaaah!!!",0,2022-10-26T20:07:08Z,382.0,"Hold on, hold on kiac face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ....waaaah!!!",offensive language,0.3182241320610046
5570,@laveshlavio3033,Shiet happens meehn,0,2022-10-26T16:43:32Z,383.0,Shiet happens meehn,neutral or positive,0.3893321752548218
5571,@philipmaundu2247,Pluto nimefeel mbaya aki the same situation happens to me reason why I don't trust friends nowadays,0,2022-10-26T14:29:19Z,384.0,Pluto nimefeel mbaya aki the same situation happens to me reason why I don't trust friends nowadays,neutral or positive,0.4268638789653778
5572,@brendamwaura9226,"That part ati ""alikuwa anakam kwangu ananishow Iano hana time yake ako tu kwa books"" what kind of an excuse is that 🚮 you are with Ian everyday, you have his number....the f**k,,,, that is bullshit ,,,, anyways pia wwe utachezwa chini",0,2022-10-26T12:48:16Z,385.0,"That part ati ""alikuwa anakam kwangu ananishow Iano hana time yake ako tu kwa books"" what kind of an excuse is that  litter_in_bin_sign  you are with Ian everyday, you have his number....the f**k,,,, that is bullshit ,,,, anyways pia wwe utachezwa chini",offensive language,0.7722450494766235
5573,@Raphael-b4j,Nitawaambia Hadi lini friendship is a scam..ai,0,2022-10-26T09:20:37Z,386.0,Nitawaambia Hadi lini friendship is a scam..ai,offensive language,0.3146664500236511
5574,@nancynerner7824,Nancy nlikua nimetulia tu🤣🤣🤣,2,2022-10-26T05:36:56Z,387.0,Nancy nlikua nimetulia tu rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing ,irony,0.2855052649974823
5575,@mynamehappy5573,https://youtu.be/8CSHrny69Ts,0,2022-10-25T19:06:47Z,388.0,https://youtu.be/8CSHrny69Ts,neutral or positive,0.3174642324447632
5576,@fatumakwekwe801,Aww woiyee I feel  sorry for that boy mwambie I nampenda 🥺🥺🥺🥺,4,2022-10-25T14:38:44Z,389.0,Aww woiyee I feel  sorry for that boy mwambie I nampenda  pleading_face  pleading_face  pleading_face  pleading_face ,offensive language,0.2992705106735229
