"Unnamed: 0","Unnamed: 0.1","annotation_id","annotator","author","category","clean_text","confidence_score","created_at","id","language","lead_time","likes","predicted_label","published_at","sentiment","subcategory","text","updated_at" 
49.0,5236,3218,"1","@SAMEJshamri","Cyberbullying","nkt! uyu anafaa tupewe location tumsalimie kidogo am angry as a man who respects bro code.",0.4163129329681396,"2026-02-25T07:59:20.628044Z",10265,"Mixed (Code-switching)",24.075,0,"offensive language","2025-01-26T16:18:54Z","Negative","[Bullying] Threats","nkt! uyu anafaa tupewe location tumsalimie kidogo am angry as a man who respects bro code.","2026-02-25T07:59:20.628044Z"
50.0,5237,3219,"1","@SalomeNjambi-w8j","Others","Woi navile hako kaboy Kako fity",0.3311074078083038,"2026-02-25T07:59:58.619872Z",10266,"Swahili",36.197,0,"neutral or positive","2025-01-22T10:34:40Z","Neutral","[Other] General Others","Woi navile hako kaboy Kako fity","2026-02-25T07:59:58.619872Z"
51.0,5238,3220,"1","@myanneShiqxy","Others","The guy Ian is so marured",0.2447610348463058,"2026-02-25T08:00:11.997677Z",10267,"English",12.187,0,"offensive language","2025-01-16T10:43:41Z","Positive","[Other] General Others","The guy Ian is so marured","2026-02-25T08:00:11.997677Z"
52.0,5239,3221,"1","@liliannatwati3813","Constructive Criticism","niukweli",0.3568437397480011,"2026-02-25T08:00:21.550771Z",10268,"Swahili",7.646,0,"neutral or positive","2025-01-11T21:19:04Z","Positive","[Bullying] Humiliation","niukweli","2026-02-25T08:00:21.550771Z"
53.0,5240,3222,"1","@MonicNjoki01","Others","Bythaa ambia iano asikue n stress akuje kwangu",0.6879177093505859,"2026-02-25T08:00:33.622578Z",10269,"Swahili",10.668,1,"neutral or positive","2025-01-11T20:48:40Z","Neutral","[Other] General Others","Bythaa ambia iano asikue n stress akuje kwangu","2026-02-25T08:00:33.622578Z"
54.0,5241,3223,"1","@G-NETCYBER","Constructive Criticism","The fact that he is cuter than the other dude face_with_tears_of_joy  broken_heart  broken_heart ",0.2873078286647796,"2026-02-25T08:02:10.306727Z",10270,"English",95.27,0,"offensive language","2025-01-07T13:35:54Z","Negative","[CC] Corrective clarification","The fact that he is cuter than the other dude😂💔💔","2026-02-25T08:02:10.306727Z"
55.0,5242,3224,"1","@Maya-e9x6i","Others","mimi huyu boy ameninice nipeeni siwezi mcheat mimi,,am loyal rolling_on_the_floor_laughing  rolling_on_the_floor_laughing ",0.3001899719238281,"2026-02-25T08:02:24.446896Z",10271,"Swahili",12.733,0,"neutral or positive","2024-12-27T20:46:48Z","Neutral","[Other] General Others","mimi huyu boy ameninice nipeeni siwezi mcheat mimi,,am loyal🤣🤣","2026-02-25T08:02:24.446896Z"
56.0,5243,3225,"1","@liones-g2z","Constructive Criticism"," face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.3207330107688904,"2026-02-25T08:02:32.069241Z",10272,"Plain Emoji",6.434,0,"offensive language","2024-12-19T11:53:12Z","Positive","[CC] Supportive Speech","😂😂😂😂😂😂😂😂","2026-02-25T08:02:32.069241Z"
57.0,5244,3226,"1","@AnyangoNabwa","Cyberbullying","Nakulia besteangu dem but  siko cormfortable",0.2617867887020111,"2026-02-25T08:04:28.685022Z",10273,"Swahili",115.354,0,"neutral or positive","2024-12-06T14:01:29Z","Negative","[Bullying] Trolling","Nakulia besteangu dem but  siko cormfortable","2026-02-25T08:04:28.685022Z"
58.0,5245,3227,"1","@FunnyGuy-z8k","Others","Ian i love you  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.4324921667575836,"2026-02-25T08:05:04.255338Z",10274,"English",33.94,0,"neutral or positive","2024-12-02T12:23:05Z","Neutral","[Other] General Others","Ian i love you 😂😂😂😂","2026-02-25T08:05:04.255338Z"
59.0,5246,3228,"1","@jacintaedukan8179","Irony/Sarcasm","Girls  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.2831193208694458,"2026-02-25T09:30:51.833500Z",10275,"English",5146.226,0,"offensive language","2024-12-01T22:03:39Z","Neutral","[Irony] Mock Laughter","Girls 😂😂😂😂😂","2026-02-25T09:30:51.833500Z"
60.0,5247,3229,"1","@jacintaedukan8179","Others","Huyu jama wa dready ni baba twins red_heart ",0.3280283212661743,"2026-02-25T09:31:57.105894Z",10276,"Swahili",63.441,0,"offensive language","2024-12-01T21:49:11Z","Positive","[Other] General Others","Huyu jama wa dready ni baba twins❤️","2026-02-25T09:31:57.106897Z"
61.0,5248,3230,"1","@jacintaedukan8179","Irony/Sarcasm","Unagongewa na  si mlango",0.5838254690170288,"2026-02-25T09:34:25.383955Z",10277,"Swahili",146.126,0,"neutral or positive","2024-12-01T21:48:05Z","Neutral","[Irony] Rhetorical Question","Unagongewa na  si mlango","2026-02-25T09:34:25.383955Z"
62.0,5249,3231,"1","@rarchaivan7598","Constructive Criticism","Take heart Ianoh",0.3503566086292267,"2026-02-25T09:34:37.305697Z",10278,"English",9.925,0,"irony","2024-11-22T23:25:12Z","Positive","[CC] Supportive Speech","Take heart Ianoh","2026-02-25T09:34:37.305697Z"
63.0,5250,3232,"1","@LucyNyambura-r6h","Others","Iano vile ako cute face_with_open_mouth ,,,did you move on yet",0.4164995849132538,"2026-02-25T09:34:54.856893Z",10279,"Mixed (Code-switching)",15.978,0,"offensive language","2024-11-20T15:18:25Z","Neutral","[Other] General Others","Iano vile ako cute😮,,,did you move on yet","2026-02-25T09:34:54.856893Z"
64.0,5251,3233,"1","@kekxjnrcommedy9059","Others","Aty ukifanyaje pluto",0.3270832896232605,"2026-02-25T09:37:46.651986Z",10280,"Swahili",170.565,0,"irony","2024-11-19T19:34:59Z","Neutral","[Other] General Inquiry","Aty ukifanyaje pluto","2026-02-25T09:37:46.651986Z"
65.0,5252,3234,"1","@thomaskerama09","Others","Waah iyano umefikiwa pia wewe",0.3485552966594696,"2026-02-25T09:38:05.981447Z",10281,"Swahili",17.91,1,"irony","2024-11-19T09:58:25Z","Neutral","[Other] General Others","Waah iyano umefikiwa pia wewe","2026-02-25T09:38:05.981447Z"
66.0,5253,3235,"1","@DianaNyaigoti","Constructive Criticism","So heartbreaking crying_face  broken_heart  broken_heart ",0.4283433556556701,"2026-02-25T09:39:04.488604Z",10282,"English",57.012,0,"hate speech","2024-11-19T07:33:47Z","Negative","[CC] Genuine feedback","So heartbreaking😢💔💔","2026-02-25T09:39:04.488604Z"
67.0,5254,3236,"1","@SelinaBonita1266","Others","Woooiye akh iano come to me roho yangu ni kama holy spirit siwezi kuumiza",0.3427832424640655,"2026-02-25T09:39:55.385616Z",10283,"Swahili",48.923,2,"constructive criticism","2024-11-18T16:27:21Z","Neutral","[Other] General Others","Woooiye akh iano come to me roho yangu ni kama holy spirit siwezi kuumiza","2026-02-25T09:39:55.385616Z"
68.0,5255,3237,"1","@lavietash","Cyberbullying","Na anacheka ostrich na Sura Ka soli ya kiatu cockroach  cockroach ",0.3166360855102539,"2026-02-25T09:41:37.538931Z",10284,"Mixed (Code-switching)",59.606,0,"neutral or positive","2024-11-18T15:04:02Z","Negative","[Bullying] Direct Insult","Na anacheka ostrich na Sura Ka soli ya kiatu cockroach 🪳","2026-02-25T09:41:37.538931Z"
69.0,5256,3238,"1","@quincyrotich-g3u","Irony/Sarcasm","Kumbe kugongewa ni real rolling_on_the_floor_laughing  rolling_on_the_floor_laughing ",0.4724991619586944,"2026-02-25T09:42:45.604559Z",10285,"Swahili",66.79,0,"offensive language","2024-11-16T19:34:18Z","Neutral","[Irony] Rhetorical Question","Kumbe kugongewa ni real🤣🤣","2026-02-25T09:42:45.604559Z"
70.0,5257,3239,"1","@BoscoMurangiri","Offensive","na venye anakaa maiti face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.441135972738266,"2026-02-25T09:43:15.822989Z",10286,"Swahili",28.516,0,"neutral or positive","2024-11-13T23:54:01Z","Negative","[Offensive] Vulgar language (Matusi)","na venye anakaa maiti😂😂😂","2026-02-25T09:43:15.822989Z"
71.0,5258,3240,"1","@ianotj4403","Constructive Criticism","Acting imeingiana proper",0.4353262782096863,"2026-02-25T09:43:45.631960Z",10287,"Mixed (Code-switching)",23.019,0,"neutral or positive","2024-11-13T10:51:34Z","Positive","[CC] Supportive Speech","Acting imeingiana proper","2026-02-25T09:43:45.631960Z"
72.0,5259,3241,"1","@MumbiTecla","Cyberbullying","Waah kill Manzi ya mtu bana",0.2937200963497162,"2026-02-25T09:44:19.206275Z",10288,"Mixed (Code-switching)",32.293,0,"neutral or positive","2024-11-12T17:51:42Z","Negative","[Bullying] Threats","Waah kill Manzi ya mtu bana","2026-02-25T09:44:19.206275Z"
73.0,5260,3242,"1","@anthonymutuku1879","Cyberbullying","Kwani huyo dem hataki cute babies kwanini ana cheat na Francis atwoli",0.4232706725597381,"2026-02-25T09:44:49.617894Z",10289,"Mixed (Code-switching)",28.818,0,"hate speech","2024-10-30T16:24:14Z","Negative","[Bullying] Humiliation","Kwani huyo dem hataki cute babies kwanini ana cheat na Francis atwoli","2026-02-25T09:44:49.617894Z"
74.0,5261,3243,"1","@cathymathias3738","Others","pluto hii story imeisha ajeee bhan nimeipata leo",0.2678739726543426,"2026-02-25T09:45:33.244975Z",10290,"Swahili",41.961,0,"neutral or positive","2024-10-24T11:11:24Z","Neutral","[Other] General Others","pluto hii story imeisha ajeee bhan nimeipata leo","2026-02-25T09:45:33.244975Z"
75.0,5262,3244,"1","@faridpalmer6774","Others","Alingongewa  face_with_tears_of_joy  face_with_hand_over_mouth  face_with_hand_over_mouth  face_with_hand_over_mouth niko hapa 2024 face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing ",0.4601240754127502,"2026-02-25T09:50:56.295054Z",10291,"Swahili",13.493,0,"offensive language","2024-10-22T01:56:18Z","Neutral","[Other] General Others","Alingongewa 😂🤭🤭🤭niko hapa 2024😂😂😂😂😂😂🤣🤣🤣","2026-02-25T09:50:56.295054Z"
76.0,5263,3245,"1","@Calvohclixh","Constructive Criticism"," crying_face  crying_face  crying_face eeh iano izaah broh ..campo usi trust love broh ..focus to na life G...nafeel that pain broh",0.6103268265724182,"2026-02-25T09:51:15.726792Z",10292,"Mixed (Code-switching)",17.852,3,"offensive language","2024-10-02T21:30:41Z","Positive","[CC] Supportive Speech","😢😢😢eeh iano izaah broh ..campo usi trust love broh ..focus to na life G...nafeel that pain broh","2026-02-25T09:51:15.726792Z"
77.0,5264,3246,"1","@doberandu8115","Cyberbullying","Angenifanyia mm huyu hangewai fanyia mtu mwengine",0.4077370762825012,"2026-02-25T09:51:47.919476Z",10293,"Swahili",28.681,0,"neutral or positive","2024-09-25T22:23:38Z","Negative","[Bullying] Threats","Angenifanyia mm huyu hangewai fanyia mtu mwengine","2026-02-25T09:51:47.919476Z"
78.0,5265,3247,"1","@SusanKituku","Others","Ianoh you look cute. smiling_face_with_hearts  smiling_face_with_hearts watching from MKU",0.3575533926486969,"2026-02-25T09:52:01.932268Z",10294,"English",12.358,1,"irony","2024-09-23T12:50:56Z","Neutral","[Other] General Others","Ianoh you look cute.🥰🥰watching from MKU","2026-02-25T09:52:01.932268Z"
79.0,5266,3248,"1","@Mariym8549","Irony/Sarcasm"," crying_face  face_with_tears_of_joy  face_with_tears_of_joy ",0.3398069739341736,"2026-02-25T09:53:23.348700Z",10295,"Plain Emoji",80.133,0,"neutral or positive","2024-09-17T22:57:53Z","Neutral","[Irony] Mock Laughter","😢😂😂","2026-02-25T09:53:23.348700Z"
80.0,5267,3249,"1","@Nelson-gd4bu","Constructive Criticism","Hio si poa face_with_tears_of_joy ",0.3786244392395019,"2026-02-25T09:53:47.890350Z",10296,"Swahili",23.08,0,"neutral or positive","2024-08-25T03:42:22Z","Positive","[CC] Genuine feedback","Hio si poa😂","2026-02-25T09:53:47.890350Z"
81.0,5268,3250,"1","@WasakaWorld","Constructive Criticism","Bro delete the friend,anakupima akili crying_face ",0.3461993932723999,"2026-02-25T09:55:16.607001Z",10297,"Mixed (Code-switching)",86.956,1,"neutral or positive","2024-08-24T20:41:09Z","Negative","[CC] Decision-criticism","Bro delete the friend,anakupima akili😢","2026-02-25T09:55:16.607001Z"
82.0,5269,3251,"1","@kalonzojoel8598","Constructive Criticism","As a man hiii ni ufala ....me the way naheshimu my friends  i cant do this madeem ni weengi loudly_crying_face  loudly_crying_face ",0.6740964651107788,"2026-02-25T09:57:19.760550Z",10298,"Mixed (Code-switching)",121.433,0,"offensive language","2024-08-18T09:05:19Z","Neutral","[CC] Genuine feedback","As a man hiii ni ufala ....me the way naheshimu my friends  i cant do this madeem ni weengi😭😭","2026-02-25T09:57:19.760550Z"
84.0,5271,3252,"1","@MariaMagele","Others","Weeeeee!",0.3961485028266907,"2026-02-25T09:58:07.067960Z",10300,"Sheng",15.871,0,"irony","2024-08-14T16:46:32Z","Neutral","[Other] General Others","Weeeeee!","2026-02-25T09:58:07.067960Z"
85.0,5272,3253,"1","@Oscargenerally","Others","Ibraah big up too ""tuishie """,0.24288971722126,"2026-02-25T09:58:22.102939Z",10301,"Mixed (Code-switching)",13.854,0,"irony","2024-08-11T22:07:27Z","Neutral","[Other] General Others","Ibraah big up too ""tuishie ""","2026-02-25T09:58:22.102939Z"
86.0,5273,3254,"1","@Oscargenerally","Constructive Criticism","Huyu jamaa ni fala big up ianoo you are mature",0.618628203868866,"2026-02-25T10:03:57.776624Z",10302,"Mixed (Code-switching)",20.436,0,"neutral or positive","2024-08-11T22:04:00Z","Neutral","[CC] Supportive Speech","Huyu jamaa ni fala big up ianoo you are mature","2026-02-25T10:03:57.776624Z"
87.0,5274,3255,"1","@puffray771","Misinformation","Usiwai mwaga machozi juu ya manzi kwanza piga sherehe mbayaaaar fire  fire  fire  fire ",0.4807778000831604,"2026-02-25T10:04:29.068568Z",10303,"Mixed (Code-switching)",29.688,0,"offensive language","2024-07-27T12:37:36Z","Negative","[Misinfo] Misleading/Contextual Deception","Usiwai mwaga machozi juu ya manzi kwanza piga sherehe mbayaaaar🔥🔥🔥🔥","2026-02-25T10:04:29.068568Z"
88.0,5275,3256,"1","@happynkya9770","Others","Na wee nenda kamlie demu wake ngoma droo",0.3660480380058288,"2026-02-25T10:04:57.819559Z",10304,"Mixed (Code-switching)",25.444000000000003,0,"neutral or positive","2024-07-25T10:46:25Z","Neutral","[Other] General Others","Na wee nenda kamlie demu wake ngoma droo","2026-02-25T10:04:57.819559Z"
89.0,5276,3257,"1","@chief.sheriff","Irony/Sarcasm","men please avoid thinking with your hidden head",0.3738159537315368,"2026-02-25T10:05:30.581722Z",10305,"English",31.51,0,"neutral or positive","2024-07-18T17:42:30Z","Negative","[Irony] Mock compliment","men please avoid thinking with your hidden head","2026-02-25T10:05:30.582720Z"
90.0,5277,3258,"1","@geehub585","Offensive","Uyu gathee ako na Wana, haheshimu bro",0.6737377047538757,"2026-02-25T10:05:58.432645Z",10306,"Sheng",26.142,0,"neutral or positive","2024-07-08T17:05:48Z","Negative","[Offensive] Vulgar language (Matusi)","Uyu gathee ako na Wana, haheshimu bro","2026-02-25T10:05:58.432645Z"
91.0,5278,3259,"1","@gracekilonzo6727","Constructive Criticism","The boy looks humble  crying_face ",0.3068722188472748,"2026-02-25T10:06:07.883753Z",10307,"English",8.036,0,"neutral or positive","2024-07-05T18:49:53Z","Positive","[CC] Supportive Speech","The boy looks humble 😢","2026-02-25T10:06:07.883753Z"
92.0,5279,3260,"1","@MonicahWanjiko-i9q","Others","I love the boy  red_heart  red_heart  crying_face ",0.2475839406251907,"2026-02-25T10:06:21.053424Z",10308,"English",11.763,0,"offensive language","2024-06-19T11:51:44Z","Positive","[Other] General Others","I love the boy ❤❤😢","2026-02-25T10:06:21.053424Z"
93.0,5280,3261,"1","@SerenakaremboDzombo","Constructive Criticism","Waaaaah si poa aki crying_face  crying_face  crying_face  crying_face ",0.4439825117588043,"2026-02-25T10:06:37.069628Z",10309,"Swahili",14.515,0,"offensive language","2024-06-12T19:38:33Z","Negative","[CC] Decision-criticism","Waaaaah si poa aki😢😢😢😢","2026-02-25T10:06:37.069628Z"
94.0,5281,3262,"1","@geff1ngere853","Cyberbullying","Close friends are demonds, it also happens to me.",0.3950623273849487,"2026-02-25T10:06:59.338949Z",10310,"English",20.857,0,"offensive language","2024-06-10T18:30:38Z","Negative","[Bullying] Direct Insult","Close friends are demonds, it also happens to me.","2026-02-25T10:06:59.338949Z"
95.0,5282,3263,"1","@tressyKanana-b6e","Constructive Criticism","I love you Ian nko KU  red_heart ",0.2751244008541107,"2026-02-25T10:07:13.173480Z",10311,"English",12.561,2,"neutral or positive","2024-06-01T06:39:26Z","Positive","[CC] Supportive Speech","I love you Ian nko KU ❤","2026-02-25T10:07:13.173480Z"
96.0,5283,3264,"1","@DenisKiriinya-dd2mq","Others","maze bro code ilienda wapi sleepy_face ",0.2687533497810364,"2026-02-25T10:07:42.569016Z",10312,"Mixed (Code-switching)",22.931,0,"offensive language","2024-05-14T19:22:12Z","Neutral","[Other] General Others","maze bro code ilienda wapi😪","2026-02-25T10:07:42.569016Z"
97.0,5284,3265,"1","@magawilizoyoo7914","Cyberbullying","Anaacha mtu na anaenda kwa kitu",0.5424597263336182,"2026-02-25T10:08:15.287216Z",10313,"Swahili",31.391,0,"neutral or positive","2024-05-09T20:17:08Z","Negative","[Bullying] Humiliation","Anaacha mtu na anaenda kwa kitu","2026-02-25T10:08:15.287216Z"
98.0,5285,3266,"1","@moheradermz143","Others","Shemeji hapana ,shemeji hap ,shemeji hapa  face_with_tears_of_joy  face_with_tears_of_joy  ni hvo ilianza",0.7151985764503479,"2026-02-25T10:08:29.615620Z",10314,"Swahili",13.007,0,"neutral or positive","2024-05-03T20:55:31Z","Neutral","[Other] General Others","Shemeji hapana ,shemeji hap ,shemeji hapa 😂😂 ni hvo ilianza","2026-02-25T10:08:29.615620Z"
99.0,5286,3267,"1","@Harriet-j3f","Others"," crying_face  crying_face ",0.3538146913051605,"2026-02-25T10:08:41.148913Z",10315,"Plain Emoji",9.734,0,"neutral or positive","2024-04-27T10:33:21Z","Neutral","[Other] General Others","😢😢","2026-02-25T10:08:41.148913Z"
100.0,5287,3268,"1","@Harriet-j3f","Constructive Criticism","Friends they are so bad crying_face ",0.5607829689979553,"2026-02-25T10:10:04.303786Z",10316,"English",81.664,1,"offensive language","2024-04-27T10:11:51Z","Negative","[CC] Genuine feedback","Friends they are so bad😢","2026-02-25T10:10:04.303786Z"
101.0,5288,3269,"1","@evannahcaxyombu5396","Constructive Criticism","Adi nmelia crying_face ",0.2907293140888214,"2026-02-25T10:10:56.215477Z",10317,"Swahili",50.228,0,"neutral or positive","2024-04-26T07:37:53Z","Negative","[CC] Genuine feedback","Adi nmelia😢","2026-02-25T10:10:56.215477Z"
102.0,5289,3270,"1","@yegoelijah2608","Offensive","You have a special place in hell.  It pains",0.3308324515819549,"2026-02-25T10:15:28.505565Z",10318,"English",229.523,0,"offensive language","2024-04-25T22:49:01Z","Negative","[Offensive] Non-personal","You have a special place in hell.  It pains","2026-02-25T10:15:28.505565Z"
103.0,5290,3271,"1","@joelwamae1810","Constructive Criticism","The guy is so calm aky ladies sometimes consider innocent guyz",0.5782395005226135,"2026-02-25T10:25:15.357004Z",10319,"English",17.832,1,"neutral or positive","2024-04-17T16:12:19Z","Positive","[CC] Genuine feedback","The guy is so calm aky ladies sometimes consider innocent guyz","2026-02-25T10:25:24.954021Z"
104.0,5291,3272,"1","@joelwamae1810","Constructive Criticism","These is heartbreaking  broken_heart   broken_heart  your best friend never trust anyone..",0.6189895868301392,"2026-02-25T10:25:54.914065Z",10320,"English",28.978,0,"hate speech","2024-04-17T16:01:22Z","Negative","[CC] Decision-criticism","These is heartbreaking 💔 💔 your best friend never trust anyone..","2026-02-25T10:25:54.914065Z"
105.0,5292,3273,"1","@IanMacharia-fy1hi","Constructive Criticism","pluto kwani huwa un investigate watu kwanza ju ulifikiria aje usanitize hawa wawili likes hapa ka unaona ana investigatingi before a sanitize",0.3940421938896179,"2026-02-25T10:26:31.501305Z",10321,"Mixed (Code-switching)",35.504,0,"irony","2024-04-16T09:28:25Z","Neutral","[CC] Genuine feedback","pluto kwani huwa un investigate watu kwanza ju ulifikiria aje usanitize hawa wawili likes hapa ka unaona ana investigatingi before a sanitize","2026-02-25T10:26:31.501305Z"
106.0,5293,3274,"1","@belindaedung7883","Constructive Criticism","Aki hii mapezi ya uwizi lazima itaisha vibaya aki marafiki wacheni tabia mbaya Allaaah",0.436009794473648,"2026-02-25T10:26:53.411290Z",10322,"Swahili",20.782,0,"offensive language","2024-04-05T19:13:39Z","Negative","[CC] Genuine feedback","Aki hii mapezi ya uwizi lazima itaisha vibaya aki marafiki wacheni tabia mbaya Allaaah","2026-02-25T10:26:53.411290Z"
107.0,5294,3275,"1","@stephenchacha-mx6jh","Others","huyo kijana sup zimemwiita juu Iano ndo humsaidia exam na adi iyo project Quevo haradi sheit namwonea 18 sasa",0.3489145338535309,"2026-02-25T10:56:40.021400Z",10323,"Swahili",1781.614,1,"neutral or positive","2024-03-27T11:50:41Z","Positive","[Other] General Others","huyo kijana sup zimemwiita juu Iano ndo humsaidia exam na adi iyo project Quevo haradi sheit namwonea 18 sasa","2026-02-25T10:56:40.021400Z"
108.0,5295,3276,"1","@Richsmart-p5l","Constructive Criticism","So pain, am feel sorry niggah  crying_face  crying_face ",0.3637083172798157,"2026-02-25T10:56:56.049390Z",10324,"English",15.002,0,"offensive language","2024-03-26T20:21:28Z","Positive","[CC] Supportive Speech","So pain, am feel sorry niggah 😢😢","2026-02-25T10:56:56.049390Z"
109.0,5296,3277,"1","@walker_43","Others","No wonder legend tunaendanga comment",0.2593491375446319,"2026-02-25T10:57:09.857447Z",10325,"Mixed (Code-switching)",12.792,0,"irony","2024-03-26T05:03:50Z","Neutral","[Other] General Others","No wonder legend tunaendanga comment","2026-02-25T10:57:09.857447Z"
110.0,5297,3278,"1","@walker_43","Others","Wait ...ati huku ma style ni ajee face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy   raising_hands  raising_hands  raising_hands  raising_hands ",0.4845550060272217,"2026-02-25T10:57:43.827002Z",10326,"Swahili",30.7,0,"offensive language","2024-03-26T04:57:40Z","Neutral","[Other] General Others","Wait ...ati huku ma style ni ajee😂😂😂 🙌🙌🙌🙌","2026-02-25T10:57:43.827002Z"
111.0,5298,3279,"1","@walker_43","Irony/Sarcasm","Kuthukuma tena face_with_tears_of_joy ",0.3735948801040649,"2026-02-25T10:58:22.575719Z",10327,"Swahili",37.366,0,"neutral or positive","2024-03-26T04:46:36Z","Neutral","[Irony] Hyperbolic understatement","Kuthukuma tena😂","2026-02-25T10:58:22.575719Z"
112.0,5299,3280,"1","@walker_43","Others","Unajua proto inakuanga aje.....leo nina shangaa face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.3833803832530975,"2026-02-25T11:03:47.562974Z",10328,"Swahili",323.887,0,"neutral or positive","2024-03-26T04:41:01Z","Neutral","[Other] General Others","Unajua proto inakuanga aje.....leo nina shangaa😂😂😂😂😂😂😂","2026-02-25T11:03:47.562974Z"
113.0,5300,3281,"1","@walker_43","Others","Ati sufuria ilifanya nini face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.3200858235359192,"2026-02-25T11:04:38.436424Z",10329,"Swahili",49.592,0,"offensive language","2024-03-26T04:34:06Z","Neutral","[Other] General Others","Ati sufuria ilifanya nini😂😂😂","2026-02-25T11:04:38.436424Z"
114.0,5301,3282,"1","@AlekiOdhiambo","Irony/Sarcasm","bro anafanya forensic na anasaidiwa kudundua na pluto ati dem wake ana cheat",0.5329948663711548,"2026-02-25T11:06:06.229554Z",10330,"Mixed (Code-switching)",86.157,0,"neutral or positive","2024-03-21T13:17:13Z","Negative","[Irony] Hyperbolic understatement","bro anafanya forensic na anasaidiwa kudundua na pluto ati dem wake ana cheat","2026-02-25T11:06:06.229554Z"
115.0,5302,3283,"1","@FLEVIANKIMTAI","Constructive Criticism","If another man can steal your gal,,,then she was never your girl",0.2393545657396316,"2026-02-25T11:10:21.664551Z",10331,"English",56.194,0,"neutral or positive","2024-03-20T21:54:37Z","Neutral","[CC] Genuine feedback","If another man can steal your gal,,,then she was never your girl","2026-02-25T11:10:21.664551Z"
116.0,5303,3284,"1","@leonklivert2064","Irony/Sarcasm","Piga punch azime  face_with_tears_of_joy  face_with_tears_of_joy  palm_up_hand_medium-dark_skin_tone ",0.3878412544727325,"2026-02-25T11:11:05.583949Z",10332,"Swahili",42.903,0,"offensive language","2024-03-20T14:47:59Z","Neutral","[Irony] Hyperbolic understatement","Piga punch azime 😂😂🫴🏾","2026-02-25T11:11:05.583949Z"
117.0,5304,3285,"1","@ianbidii","Irony/Sarcasm","hakuna masomo thika face_with_tears_of_joy ",0.5417346954345703,"2026-02-25T11:11:41.100250Z",10333,"Swahili",34.399,0,"neutral or positive","2024-03-18T11:25:35Z","Neutral","[Irony] Hyperbolic understatement","hakuna masomo thika😂","2026-02-25T11:11:41.100250Z"
118.0,5305,3286,"1","@YERMOOH","Others","Weeeh that's why we single red_heart  red_heart  red_heart ",0.3410513997077942,"2026-02-25T11:12:31.097994Z",10334,"English",48.956,1,"hate speech","2024-03-14T17:50:25Z","Neutral","[Other] General Others","Weeeh that's why we single❤❤❤","2026-02-25T11:12:31.097994Z"
119.0,5306,3287,"1","@e.media.7772","Constructive Criticism","Pluto trying to understand the shit....""enyewe bro hukufanya poa""",0.3539925217628479,"2026-02-25T11:13:31.142582Z",10335,"English",56.896,0,"offensive language","2024-03-14T12:25:24Z","Negative","[CC] Performance-based","Pluto trying to understand the shit....""enyewe bro hukufanya poa""","2026-02-25T11:13:31.142582Z"
120.0,5307,3288,"1","@e.media.7772","Constructive Criticism","Pluto trying to understand the shit....""enyewe bro hukufanya poa""",0.3539925217628479,"2026-02-25T11:16:21.310451Z",10336,"Mixed (Code-switching)",169.135,0,"offensive language","2024-03-14T12:25:24Z","Neutral","[CC] Decision-criticism","Pluto trying to understand the shit....""enyewe bro hukufanya poa""","2026-02-25T11:16:21.310451Z"
121.0,5308,3289,"1","@JunkyJuice-q3s","Others","Kam woiye",0.3177256286144256,"2026-02-25T11:16:32.487123Z",10337,"Swahili",10.085,0,"neutral or positive","2024-03-13T21:31:03Z","Neutral","[Other] General Others","Kam woiye","2026-02-25T11:16:32.487123Z"
122.0,5309,3290,"1","@ShariffAbdulRahim","Irony/Sarcasm","Quavo acting like he is the real quavo  face_with_tears_of_joy ",0.3265551328659057,"2026-02-25T11:17:33.521356Z",10338,"English",60.036,0,"irony","2024-03-13T11:53:06Z","Neutral","[Irony] Mock Laughter","Quavo acting like he is the real quavo 😂","2026-02-25T11:17:33.521356Z"
123.0,5310,3291,"1","@samuelmuikamba","Constructive Criticism","It's painful",0.4715381860733032,"2026-02-25T11:17:43.232263Z",10339,"English",8.3,0,"neutral or positive","2024-03-09T19:01:07Z","Positive","[CC] Supportive Speech","It's painful","2026-02-25T11:17:43.232325Z"
