"Unnamed: 0","Unnamed: 0.1","annotation_id","annotator","author","category","clean_text","confidence_score","created_at","id","language","lead_time","likes","predicted_label","published_at","sentiment","subcategory","text","updated_at" 
622.0,7712,2717,"1","@DJsampe.254","Others","iyo clip ya pewa pewa",0.4064253270626068,"2026-02-25T09:33:46.403233Z",15252,"Sheng",13.4,0,"neutral or positive","2026-02-02T08:47:18Z","Neutral","[Other] General Others","iyo clip ya pewa pewa","2026-02-25T09:33:46.403233Z"
623.0,7713,2718,"1","@Speedram254","Others","Notice sijui Ka umenotice najihusisha Ka iko na..",0.3913766741752624,"2026-02-25T09:34:08.086414Z",15253,"Sheng",14.056999999999999,0,"neutral or positive","2026-02-02T08:15:53Z","Neutral","[Other] General Others","Notice sijui Ka umenotice najihusisha Ka iko na..","2026-02-25T09:34:08.086414Z"
624.0,7714,2719,"1","@SeanGramms","Others","Mi ni dosi nachoma Hadi nyongi ......very bad sign_of_the_horns_medium-light_skin_tone  sign_of_the_horns_dark_skin_tone  hand_with_fingers_splayed_dark_skin_tone  hand_with_fingers_splayed_dark_skin_tone ",0.7443060278892517,"2026-02-25T09:34:19.470027Z",15254,"Sheng",8.693,1,"offensive language","2026-02-02T08:15:41Z","Neutral","[Other] General Others","Mi ni dosi nachoma Hadi nyongi ......very bad🤘🏼🤘🏿🖐🏿🖐🏿","2026-02-25T09:34:19.470027Z"
625.0,7715,2720,"1","@deejayswagake","Constructive Criticism","alafu anza kuhype dancehall inadai energy mse roga like is never been tommorow again lakini no offensive G we endelea na shugli izi ndizo idha ya mayuts kuharvest",0.4407505095005035,"2026-02-25T09:35:16.550409Z",15255,"Mixed (Code-switching)",55.015,0,"neutral or positive","2026-02-02T08:13:22Z","Neutral","[CC] Corrective clarification","alafu anza kuhype dancehall inadai energy mse roga like is never been tommorow again lakini no offensive G we endelea na shugli izi ndizo idha ya mayuts kuharvest","2026-02-25T09:35:16.550409Z"
626.0,7716,2721,"1","@schoolboyaleer","Others","Lowkey",0.3300320506095886,"2026-02-25T09:35:35.350435Z",15256,"Mixed (Code-switching)",9.948,0,"offensive language","2026-02-02T08:12:46Z","Neutral","[Other] Spam","Lowkey","2026-02-25T09:35:35.350435Z"
627.0,7717,2722,"1","@AccapelarSenior","Constructive Criticism","Mboka doba  fire  fire  fire ",0.2648710608482361,"2026-02-25T09:35:53.315160Z",15257,"Sheng",15.502,1,"offensive language","2026-02-02T08:11:11Z","Positive","[CC] Genuine Praise","Mboka doba 🔥🔥🔥","2026-02-25T09:35:53.315160Z"
628.0,7718,2723,"1","@Mogantrapper.Official","Constructive Criticism","Lowkey Nzakidosii iih  collision  rocket ",0.3216291069984436,"2026-02-25T09:58:30.581274Z",15258,"Sheng",28.562,0,"offensive language","2026-02-02T08:00:42Z","Positive","[CC] Supportive Speech","Lowkey Nzakidosii iih 💥🚀","2026-02-25T09:58:30.581274Z"
629.0,7719,2724,"1","@steph_g8","Cyberbullying","Upus",0.3321107923984527,"2026-02-25T09:59:17.791474Z",15259,"Sheng",22.702,0,"neutral or positive","2026-02-02T07:46:17Z","Negative","[Bullying] Trolling","Upus","2026-02-25T09:59:17.791474Z"
630.0,7720,2725,"1","@walterodhiambo8337","Constructive Criticism","Just took 5 minutes scrolling down the comments and no one mentioned how dope this beat is. Amazing",0.2501857280731201,"2026-02-25T09:59:34.775929Z",15260,"English",13.514,0,"offensive language","2026-02-02T07:41:37Z","Positive","[CC] Genuine feedback","Just took 5 minutes scrolling down the comments and no one mentioned how dope this beat is. Amazing","2026-02-25T09:59:34.775929Z"
631.0,7721,2726,"1","@_skoobydont","Constructive Criticism","Kijana haezi bant collision  collision  fire ",0.3508548140525818,"2026-02-25T09:59:46.884591Z",15261,"Sheng",9.372,0,"neutral or positive","2026-02-02T07:08:37Z","Positive","[CC] Supportive Speech","Kijana haezi bant💥💥🔥","2026-02-25T09:59:46.884591Z"
632.0,7722,2727,"1","@themicheffect7867","Constructive Criticism","Videographer ameenda shule  fire  fire  fire  fire ",0.328745037317276,"2026-02-25T09:59:58.419963Z",15262,"Mixed (Code-switching)",8.796,0,"offensive language","2026-02-02T07:05:05Z","Positive","[CC] Genuine Praise","Videographer ameenda shule 🔥🔥🔥🔥","2026-02-25T09:59:58.419963Z"
633.0,7723,2728,"1","@JeremyOdhiambo-n3k","Others","Ni mbayaaaa fire  fire  hundred_points ",0.4673796594142914,"2026-02-25T10:00:25.436208Z",15263,"Mixed (Code-switching)",24.445,1,"offensive language","2026-02-02T06:48:24Z","Neutral","[Other] General Others","Ni mbayaaaa🔥🔥💯","2026-02-25T10:00:25.436208Z"
634.0,7724,2729,"1","@mink_039mink_03","Others","Ni mnasty verified very fine@NRG cold_face  musical_notes  musical_notes ",0.553167462348938,"2026-02-25T10:00:44.169965Z",15264,"Mixed (Code-switching)",16.26,0,"neutral or positive","2026-02-02T06:42:31Z","Neutral","[Other] General Others","Ni mnasty verified very fine@NRG🥶🎶🎶","2026-02-25T10:00:44.169965Z"
635.0,7725,2730,"1","@FrancisMuema-w1q4q","Others","White precipitate ndani ya lab  face_with_tears_of_joy ",0.3005755245685577,"2026-02-25T10:00:57.692193Z",15265,"Mixed (Code-switching)",10.217,1,"irony","2026-02-02T06:36:40Z","Neutral","[Other] General Others","White precipitate ndani ya lab 😂","2026-02-25T10:00:57.692193Z"
636.0,7726,2731,"1","@Peterie610","Others","Bad loudspeaker  fire  fire ",0.5070033669471741,"2026-02-25T10:01:11.014358Z",15266,"Mixed (Code-switching)",10.851,0,"offensive language","2026-02-02T06:21:35Z","Neutral","[Other] General Others","Bad📢🔥🔥","2026-02-25T10:01:11.014358Z"
637.0,7727,2732,"1","@DRIXWALKER","Others","#NA_SI_ATI_NINI",0.6548218131065369,"2026-02-25T10:01:27.323819Z",15267,"Mixed (Code-switching)",7.636,1,"neutral or positive","2026-02-02T06:21:21Z","Neutral","[Other] General Others","#NA_SI_ATI_NINI","2026-02-25T10:01:27.323819Z"
638.0,7728,2733,"1","@OkangoElphas","Constructive Criticism","Everything ni toxic  fire ",0.3611459136009216,"2026-02-25T10:01:36.335085Z",15268,"Mixed (Code-switching)",6.691,0,"neutral or positive","2026-02-02T06:17:45Z","Positive","[CC] Genuine Praise","Everything ni toxic 🔥","2026-02-25T10:01:36.335085Z"
639.0,7729,2734,"1","@vinciman5918","Others","Me ni DOSI na nachoma adi NYONGI  face_with_steam_from_nose  face_with_steam_from_nose  face_with_steam_from_nose  face_with_steam_from_nose  face_with_steam_from_nose  face_with_steam_from_nose  face_with_steam_from_nose  face_with_steam_from_nose ",0.4935575425624847,"2026-02-25T10:02:04.764000Z",15269,"Sheng",25.678,2,"offensive language","2026-02-02T06:15:10Z","Neutral","[Other] General Others","Me ni DOSI na nachoma adi NYONGI 😤😤😤😤😤😤😤😤","2026-02-25T10:02:04.766460Z"
640.0,7730,2735,"1","@paulochieng9608","Constructive Criticism","Kuwa humble utaenda far don’t diss watu ati hujitaji hizo trophies. Octopizzo, Khaligraph, Nyashisnki to name just a few wako mbele sana that’s why they are recognized internationally. Bado unaimba tu sheng.",0.5108121037483215,"2026-02-25T10:02:24.727610Z",15270,"Sheng",17.54,0,"neutral or positive","2026-02-02T06:12:30Z","Neutral","[CC] Corrective clarification","Kuwa humble utaenda far don’t diss watu ati hujitaji hizo trophies. Octopizzo, Khaligraph, Nyashisnki to name just a few wako mbele sana that’s why they are recognized internationally. Bado unaimba tu sheng.","2026-02-25T10:02:24.727610Z"
641.0,7731,2736,"1","@WilliamLekakaskei","Constructive Criticism"," fire ",0.3094655871391296,"2026-02-25T10:02:41.654278Z",15271,"Plain Emoji",5.423,0,"offensive language","2026-02-02T05:46:47Z","Positive","[CC] Genuine Praise","🔥","2026-02-25T10:02:41.654278Z"
642.0,7732,2737,"1","@WilliamLekakaskei","Constructive Criticism"," fire ",0.3094655871391296,"2026-02-25T10:02:51.347434Z",15272,"Plain Emoji",6.829,0,"offensive language","2026-02-02T05:46:37Z","Positive","[CC] Genuine Praise","🔥","2026-02-25T10:02:51.347434Z"
643.0,7733,2738,"1","@victorngedi4270","Others","""Dosi na bado nachoma Nyongi"" 
""Na Arif msom tusafirishe mto""",0.592872679233551,"2026-02-25T10:03:04.460871Z",15273,"Sheng",10.93,0,"neutral or positive","2026-02-02T05:39:51Z","Neutral","[Other] General Others","""Dosi na bado nachoma Nyongi"" 
""Na Arif msom tusafirishe mto""","2026-02-25T10:03:04.460871Z"
644.0,7734,2739,"1","@Sue-Mbithi","Others","""Sijui kama umenotice najihusisha kama ikona manoti"" party_popper  
Mboka doba  oncoming_fist  oncoming_fist ",0.3954566121101379,"2026-02-25T10:03:19.308955Z",15274,"Mixed (Code-switching)",9.538,1,"offensive language","2026-02-02T05:38:35Z","Neutral","[Other] General Others","""Sijui kama umenotice najihusisha kama ikona manoti""🎉 
Mboka doba 👊👊","2026-02-25T10:03:19.308955Z"
645.0,7735,2740,"1","@thee_t0r0nt0h_fam","Constructive Criticism","M ni Dosi nanachoma hadi Nyongi OK_hand  cowboy_hat_face vida inakaa TORPEDO  fire  fire  fire  Kenya  globe_showing_Europe-Africa  flexed_biceps ",0.4302704334259033,"2026-02-25T10:03:55.409018Z",15275,"Sheng",33.439,1,"neutral or positive","2026-02-02T05:32:01Z","Neutral","[CC] Performance-based","M ni Dosi nanachoma hadi Nyongi👌🤠vida inakaa TORPEDO 🔥🔥🔥🇰🇪🌍💪","2026-02-25T10:03:55.409018Z"
646.0,7736,2741,"1","@EarnOnlineAfrica","Others","Lowkey za kidosz writing_hand  skull ",0.4300449192523956,"2026-02-25T10:04:08.209088Z",15276,"Sheng",10.172,0,"offensive language","2026-02-02T05:30:44Z","Neutral","[Other] General Others","Lowkey za kidosz✍️💀","2026-02-25T10:04:08.214605Z"
647.0,7737,2742,"1","@bobbyhanns9077","Constructive Criticism","Hiiiiii ni bad nmeskiza 25times saiii",0.5057156085968018,"2026-02-25T10:04:21.908904Z",15277,"Mixed (Code-switching)",11.087,0,"neutral or positive","2026-02-02T05:12:48Z","Positive","[CC] Supportive Speech","Hiiiiii ni bad nmeskiza 25times saiii","2026-02-25T10:04:21.908904Z"
648.0,7738,2743,"1","@bronxboyarts2618","Constructive Criticism","Mnisaa unaona nani gondi  red_heart  face_with_tears_of_joy  face_with_tears_of_joy  1:31",0.3388651609420776,"2026-02-25T10:04:48.672347Z",15278,"Sheng",26.369999999999997,0,"neutral or positive","2026-02-02T04:32:18Z","Neutral","[CC] Decision-criticism","Mnisaa unaona nani gondi ❤😂😂 1:31","2026-02-25T10:05:03.220017Z"
649.0,7739,2744,"1","@PingPancho-c1k7f","Others","Msupa body ni tea na ako cannabis leaves",0.3687960505485534,"2026-02-25T10:07:30.979669Z",15279,"Sheng",145.063,0,"neutral or positive","2026-02-02T04:31:34Z","Neutral","[Other] General Others","Msupa body ni tea na ako cannabis leaves","2026-02-25T10:07:30.979669Z"
650.0,7740,2745,"1","@kevoelliveq1317","Constructive Criticism"," fire  fire  fire ",0.3033360540866852,"2026-02-25T10:07:44.633298Z",15280,"Plain Emoji",6.609,1,"offensive language","2026-02-02T04:24:12Z","Positive","[CC] Supportive Speech","🔥🔥🔥","2026-02-25T10:07:44.633298Z"
651.0,7741,2746,"1","@PeterKamau-p5t7q","Others","Dirty biz sidai uchafu kwa maziwa",0.5467231273651123,"2026-02-25T10:07:58.713861Z",15281,"Sheng",10.845,0,"offensive language","2026-02-02T04:12:24Z","Neutral","[Other] General Others","Dirty biz sidai uchafu kwa maziwa","2026-02-25T10:07:58.713861Z"
652.0,7742,2747,"1","@evinnganga4501","Constructive Criticism","Lyrikali Ni Kali",0.3728447258472442,"2026-02-25T10:10:09.209102Z",15282,"Sheng",127.47,0,"neutral or positive","2026-02-02T03:40:20Z","Positive","[CC] Supportive Speech","Lyrikali Ni Kali","2026-02-25T10:10:09.209102Z"
653.0,7743,2748,"1","@CiskaMkoloni","Constructive Criticism","Toxic siku zombo oncoming_fist  hundred_points ",0.5049527287483215,"2026-02-25T10:10:27.472298Z",15283,"Sheng",12.611,1,"offensive language","2026-02-02T03:23:25Z","Neutral","[CC] Genuine Praise","Toxic siku zombo👊💯","2026-02-25T10:10:27.472298Z"
654.0,7744,2749,"1","@CiskaMkoloni","Constructive Criticism","Hi ni mbwaya hundred_points  sports_medal ",0.2843696773052215,"2026-02-25T10:10:38.200323Z",15284,"Mixed (Code-switching)",7.218,1,"neutral or positive","2026-02-02T03:23:09Z","Positive","[CC] Supportive Speech","Hi ni mbwaya💯🏅","2026-02-25T10:10:38.200323Z"
655.0,7745,2750,"1","@CiskaMkoloni","Others","Eastside Canada ",0.3835498392581939,"2026-02-25T10:11:03.885718Z",15285,"Mixed (Code-switching)",9.949,1,"neutral or positive","2026-02-02T03:20:38Z","Neutral","[Other] General Others","Eastside🇨🇦","2026-02-25T10:11:03.886490Z"
656.0,7746,2751,"1","@chumbaadams6933","Constructive Criticism","Big up Ares66 beat ni fayaaa collision  collision ",0.3893114030361175,"2026-02-25T10:11:20.269070Z",15286,"Mixed (Code-switching)",11.196,0,"neutral or positive","2026-02-02T02:24:13Z","Positive","[CC] Supportive Speech","Big up Ares66 beat ni fayaaa💥💥","2026-02-25T10:11:20.269070Z"
657.0,7747,2752,"1","@BorderSoundsEntertainment","Constructive Criticism","MBOKA DOBA  party_popper  party_popper  party_popper  party_popper  party_popper  party_popper  party_popper  party_popper ",0.3819632530212402,"2026-02-25T10:11:39.520646Z",15287,"Sheng",16.871,1,"offensive language","2026-02-02T01:54:46Z","Positive","[CC] Genuine Praise","MBOKA DOBA 🎉🎉🎉🎉🎉🎉🎉🎉","2026-02-25T10:11:39.520646Z"
658.0,7748,2753,"1","@nikywizzy9196","Others","Wananiuzia uoga na sjatenga io maziwa dollar_banknote ",0.4731932282447815,"2026-02-25T10:12:37.354940Z",15288,"Sheng",25.694,0,"offensive language","2026-02-02T00:55:20Z","Neutral","[Other] General Others","Wananiuzia uoga na sjatenga io maziwa💵","2026-02-25T10:12:37.354940Z"
659.0,7749,2754,"1","@NGOZIHMDASMRAS","Constructive Criticism","Kijana Mbad hundred_points ",0.3127677142620086,"2026-02-25T10:12:48.449100Z",15289,"Mixed (Code-switching)",7.748,0,"neutral or positive","2026-02-02T00:34:13Z","Positive","[CC] Supportive Speech","Kijana Mbad💯","2026-02-25T10:12:48.449100Z"
660.0,7750,2755,"1","@ocsrobiii","Others","Inarecord kweliii!!",0.3056176304817199,"2026-02-25T10:12:58.316259Z",15290,"Sheng",7.078,1,"irony","2026-02-01T23:44:30Z","Neutral","[Other] General Others","Inarecord kweliii!!","2026-02-25T10:12:58.316259Z"
661.0,7751,2756,"1","@Yobramjunky","Others","Akuna ya trophies amejitambua flexed_biceps  fire  crocodile  hundred_points E-syde",0.4064369201660156,"2026-02-25T10:13:38.596686Z",15291,"Sheng",9.738,0,"neutral or positive","2026-02-01T23:31:24Z","Neutral","[Other] General Others","Akuna ya trophies amejitambua💪🔥🐊💯E-syde","2026-02-25T10:13:38.596686Z"
662.0,7752,2757,"1","@JustusMueni","Others","Aiii toxic,,kiasi Bana,,hungoji January iishe  fire  fire  fire  fire ",0.4532703161239624,"2026-02-25T10:14:04.440131Z",15292,"Mixed (Code-switching)",23.225,0,"offensive language","2026-02-01T23:22:29Z","Neutral","[Other] General Others","Aiii toxic,,kiasi Bana,,hungoji January iishe 🔥🔥🔥🔥","2026-02-25T10:14:04.440131Z"
663.0,7753,2758,"1","@CalebMasaba-g1q","Constructive Criticism"," fire  fire  fire  fire  hundred_points  hundred_points  hundred_points ",0.3086093366146087,"2026-02-25T10:14:12.224718Z",15293,"Plain Emoji",5.356,0,"neutral or positive","2026-02-01T22:15:25Z","Positive","[CC] Supportive Speech","🔥🔥🔥🔥💯💯💯","2026-02-25T10:14:12.224718Z"
664.0,7754,2759,"1","@DaggerSwordras","Constructive Criticism","Ni mbayaaaaa Mwechechee Bratheeeey",0.4171867966651916,"2026-02-25T10:14:24.063977Z",15294,"Sheng",9.237,0,"offensive language","2026-02-01T22:10:05Z","Positive","[CC] Supportive Speech","Ni mbayaaaaa Mwechechee Bratheeeey","2026-02-25T10:14:24.063977Z"
665.0,7755,2760,"1","@allanmnisa-e5k","Constructive Criticism","MANNA TOX fire  fire  fire  fire  fire  fire ",0.3633060753345489,"2026-02-25T10:14:35.698063Z",15295,"Mixed (Code-switching)",9.284,1,"offensive language","2026-02-01T22:08:38Z","Positive","[CC] Genuine Praise","MANNA TOX🔥🔥🔥🔥🔥🔥","2026-02-25T10:14:35.698063Z"
666.0,7756,2761,"1","@wyclifeonyieni3199","Others","Not nice sijui kama umenotice",0.6734248399734497,"2026-02-25T10:14:45.209621Z",15296,"Mixed (Code-switching)",6.958,0,"neutral or positive","2026-02-01T21:49:50Z","Neutral","[Other] General Others","Not nice sijui kama umenotice","2026-02-25T10:14:45.209621Z"
667.0,7757,2762,"1","@deejayrobby142","Others","Mi ni Dossi nachoma Hadi na choma Hadi nyongii  double_exclamation_mark  Kidosii crossed_swords ",0.7357054352760315,"2026-02-25T10:16:28.595480Z",15297,"Sheng",60.92,0,"neutral or positive","2026-02-01T21:44:23Z","Neutral","[Other] General Others","Mi ni Dossi nachoma Hadi na choma Hadi nyongii ‼️ Kidosii⚔️","2026-02-25T10:16:28.599994Z"
668.0,7758,2763,"1","@HypebeastCentralzone-qs1es","Constructive Criticism","prolly the biggest star in Kenya right now",0.3338905572891235,"2026-02-25T10:16:43.871782Z",15298,"English",12.174,0,"neutral or positive","2026-02-01T21:29:56Z","Positive","[CC] Supportive Speech","prolly the biggest star in Kenya right now","2026-02-25T10:16:43.871782Z"
669.0,7759,2764,"1","@owenotieno5120","Constructive Criticism","ARUNA  crown  hundred_points  flexed_biceps  ELISHA  hundred_points  flexed_biceps  1960 REPRESENT  fire  fire  fire ",0.444072961807251,"2026-02-25T10:16:57.373588Z",15299,"Mixed (Code-switching)",9.397,0,"neutral or positive","2026-02-01T21:29:07Z","Positive","[CC] Supportive Speech","ARUNA 👑💯💪 ELISHA 💯💪 1960 REPRESENT 🔥🔥🔥","2026-02-25T10:16:57.373588Z"
670.0,7760,2765,"1","@KennarOngelle","Others","Mr.T",0.283429890871048,"2026-02-25T10:17:06.575178Z",15300,"Mixed (Code-switching)",6.53,0,"neutral or positive","2026-02-01T21:21:54Z","Neutral","[Other] General Others","Mr.T","2026-02-25T10:17:06.575178Z"
671.0,7761,2766,"1","@LeonardMacharia-o8y8c","Constructive Criticism","Vile nacheza lowkey huwezi menzo nikona ma loki..
Mbayaa",0.4710805714130401,"2026-02-25T10:17:21.280732Z",15301,"Sheng",12.015,1,"irony","2026-02-01T21:17:10Z","Neutral","[CC] Performance-based","Vile nacheza lowkey huwezi menzo nikona ma loki..
Mbayaa","2026-02-25T10:17:21.280732Z"
672.0,7762,2767,"1","@wakeshojuly","Others","(Nasimamisha maploti na ni cha lazima this yr) mnipee likes ata 3 only, consitency ndio high key",0.4445182383060455,"2026-02-25T10:17:38.161034Z",15302,"Mixed (Code-switching)",14.359,1,"constructive criticism","2026-02-01T20:59:37Z","Neutral","[Other] General Others","(Nasimamisha maploti na ni cha lazima this yr) mnipee likes ata 3 only, consitency ndio high key","2026-02-25T10:17:38.161034Z"
673.0,7763,2768,"1","@macus2739","Others","wananiuzia uoga sijatenga  hyo maziwa..",0.4643771648406982,"2026-02-25T10:17:46.872339Z",15303,"Sheng",6.316,1,"offensive language","2026-02-01T20:58:36Z","Neutral","[Other] General Others","wananiuzia uoga sijatenga  hyo maziwa..","2026-02-25T10:17:46.872339Z"
674.0,7764,2769,"1","@AMINISAMMY","Constructive Criticism","Make sure ndai zote nimeturn...... fire  fire  low-key",0.4216322600841522,"2026-02-25T10:18:09.431972Z",15304,"Sheng",18.195,0,"offensive language","2026-02-01T20:54:20Z","Positive","[CC] Supportive Speech","Make sure ndai zote nimeturn......🔥🔥 low-key","2026-02-25T10:18:09.431972Z"
675.0,7765,2770,"1","@Fortuneflavour","Constructive Criticism","Ngori",0.2970751225948334,"2026-02-25T10:18:19.733718Z",15305,"Sheng",7.377,0,"irony","2026-02-01T20:46:06Z","Positive","[CC] Supportive Speech","Ngori","2026-02-25T10:18:19.733718Z"
676.0,7766,2771,"1","@SilverKid015","Others","Kinena kuna kitu ikosi fire ",0.3960620462894439,"2026-02-25T10:18:29.695738Z",15306,"Sheng",7.616,1,"neutral or positive","2026-02-01T20:25:24Z","Neutral","[Other] General Others","Kinena kuna kitu ikosi🔥","2026-02-25T10:18:29.695738Z"
677.0,7767,2772,"1","@stephenmwangi4733","Others","Atlast S Class ndio hio  face_with_tears_of_joy ",0.3456167876720428,"2026-02-25T10:20:49.298033Z",15307,"Mixed (Code-switching)",137.171,0,"neutral or positive","2026-02-01T20:21:43Z","Neutral","[Other] General Others","Atlast S Class ndio hio 😂","2026-02-25T10:20:49.298033Z"
678.0,7768,2773,"1","@NottiKenyaNed","Constructive Criticism","Mboka doba  red_heart ",0.2887390553951263,"2026-02-25T11:07:50.180055Z",15308,"Sheng",2818.014,0,"neutral or positive","2026-02-01T20:20:37Z","Positive","[CC] Genuine Praise","Mboka doba ❤","2026-02-25T11:07:50.180055Z"
679.0,7769,2774,"1","@IanKipkorir-t9r","Others","Man a bad nimezoea mikosi fire  fire ",0.3943220674991607,"2026-02-25T11:09:53.424317Z",15309,"Sheng",117.065,0,"offensive language","2026-02-01T20:13:45Z","Neutral","[Other] General Others","Man a bad nimezoea mikosi🔥🔥","2026-02-25T11:09:53.424317Z"
680.0,7770,2775,"1","@maxiimwas2434","Constructive Criticism","Eish hii ni fire broo",0.5297046303749084,"2026-02-25T11:10:08.925329Z",15310,"Mixed (Code-switching)",11.403,0,"offensive language","2026-02-01T20:13:17Z","Positive","[CC] Supportive Speech","Eish hii ni fire broo","2026-02-25T11:10:08.925329Z"
681.0,7771,2776,"1","@AnnX-i1b5v","Others","Infact tukipatana akna impact utamake hits hard grinning_face_with_sweat ",0.3415680229663849,"2026-02-25T11:10:36.006960Z",15311,"Mixed (Code-switching)",24.499,0,"irony","2026-02-01T20:04:18Z","Neutral","[Other] General Others","Infact tukipatana akna impact utamake hits hard😅","2026-02-25T11:10:36.006960Z"
682.0,7772,2777,"1","@54musictrend","Constructive Criticism","Omoke is back with crazy cuts",0.5623419284820557,"2026-02-25T11:10:51.123231Z",15312,"English",12.628,7,"offensive language","2026-02-01T20:00:31Z","Positive","[CC] Supportive Speech","Omoke is back with crazy cuts","2026-02-25T11:10:51.123231Z"
683.0,7773,2778,"1","@MorioWamadrama","Others","https://youtu.be/RpgrFPmtHBQ?si=MhrI-_hrwalaOBce",0.342667818069458,"2026-02-25T11:11:07.855810Z",15313,"Mixed (Code-switching)",14.351,0,"neutral or positive","2026-02-01T19:49:28Z","Neutral","[Other] Spam","https://youtu.be/RpgrFPmtHBQ?si=MhrI-_hrwalaOBce","2026-02-25T11:11:07.855810Z"
684.0,7774,2779,"1","@MorioWamadrama","Others","https://youtu.be/RpgrFPmtHBQ?si=MhrI-_hrwalaOBce",0.342667818069458,"2026-02-25T11:11:16.655486Z",15314,"Mixed (Code-switching)",6.38,0,"neutral or positive","2026-02-01T19:49:15Z","Neutral","[Other] Spam","https://youtu.be/RpgrFPmtHBQ?si=MhrI-_hrwalaOBce","2026-02-25T11:11:16.655486Z"
685.0,7775,2780,"1","@chegejr814","Others"," expressionless_face Toxic Lyrikali",0.5872763395309448,"2026-02-25T11:11:27.855131Z",15315,"Mixed (Code-switching)",8.619,1,"offensive language","2026-02-01T19:46:44Z","Neutral","[Other] General Others","😑Toxic Lyrikali","2026-02-25T11:11:27.855131Z"
686.0,7776,2781,"1","@NelvasOnchana","Constructive Criticism","Wako wapi wenye wameiskiza mara mob kama Mimi from Kenya",0.3107263743877411,"2026-02-25T11:12:16.820727Z",15316,"Mixed (Code-switching)",46.681,3,"offensive language","2026-02-01T19:45:19Z","Positive","[CC] Supportive Speech","Wako wapi wenye wameiskiza mara mob kama Mimi from Kenya","2026-02-25T11:12:16.820727Z"
687.0,7777,2782,"1","@RealtorSitati","Constructive Criticism","Likes za sponsor bazuu ni hapa  hand_with_index_finger_and_thumb_crossed ",0.4976289868354797,"2026-02-25T11:12:50.417441Z",15317,"Mixed (Code-switching)",31.353,0,"neutral or positive","2026-02-01T19:38:45Z","Positive","[CC] Genuine feedback","Likes za sponsor bazuu ni hapa 🫰","2026-02-25T11:12:50.417441Z"
688.0,7778,2783,"1","@RealtorSitati","Constructive Criticism"," phoenix  fire ",0.3152247965335846,"2026-02-25T11:13:02.334482Z",15318,"Plain Emoji",9.018,0,"neutral or positive","2026-02-01T19:37:47Z","Positive","[CC] Genuine Praise","🐦‍🔥🔥","2026-02-25T11:13:02.334482Z"
689.0,7779,2784,"1","@epochmedia-w7h","Constructive Criticism","video ni ngori mbaya ivo ivo BOSS",0.4776303470134735,"2026-02-25T11:13:22.666709Z",15319,"Sheng",17.982,0,"irony","2026-02-01T19:29:35Z","Positive","[CC] Genuine feedback","video ni ngori mbaya ivo ivo BOSS","2026-02-25T11:13:22.666709Z"
690.0,7780,2785,"1","@epochmedia-w7h","Constructive Criticism","moto sana toxic",0.3661153018474579,"2026-02-25T11:13:37.945730Z",15320,"Sheng",10.129,0,"offensive language","2026-02-01T19:29:02Z","Positive","[CC] Supportive Speech","moto sana toxic","2026-02-25T11:13:37.945730Z"
691.0,7781,2786,"1","@BryanOduori-k5q","Others","Wananiuzia uoga lakini sijatenga hio maziwa fire  fire  fire  fire ",0.6480982899665833,"2026-02-25T11:13:52.748038Z",15321,"Sheng",12.46,0,"offensive language","2026-02-01T19:27:11Z","Neutral","[Other] General Others","Wananiuzia uoga lakini sijatenga hio maziwa🔥🔥🔥🔥","2026-02-25T11:13:52.748038Z"
692.0,7782,2787,"1","@ThugzKartel-h9x","Constructive Criticism","Huyu boy ni mgori walai",0.3576924204826355,"2026-02-25T11:14:08.479081Z",15322,"Sheng",13.314,0,"neutral or positive","2026-02-01T19:24:56Z","Positive","[CC] Genuine Praise","Huyu boy ni mgori walai","2026-02-25T11:14:08.479081Z"
693.0,7783,2788,"1","@mosaucetv","Constructive Criticism","Song dope",0.3903000354766845,"2026-02-25T11:16:27.573229Z",15323,"Mixed (Code-switching)",16.913,0,"offensive language","2026-02-01T19:19:33Z","Positive","[CC] Supportive Speech","Song dope","2026-02-25T11:16:27.573229Z"
694.0,7784,2789,"1","@MisMackenzie","Constructive Criticism","His music makes my day",0.3548809587955475,"2026-02-25T11:16:36.655463Z",15324,"English",6.239,0,"constructive criticism","2026-02-01T19:05:32Z","Positive","[CC] Supportive Speech","His music makes my day","2026-02-25T11:16:36.655463Z"
695.0,7785,2790,"1","@vjmwachy","Others","The video though  face_with_open_mouth ",0.3231139183044433,"2026-02-25T11:16:47.589560Z",15325,"English",8.304,0,"neutral or positive","2026-02-01T19:02:28Z","Neutral","[Other] General Others","The video though 😮","2026-02-25T11:16:47.589560Z"
696.0,7786,2791,"1","@LiquidMoney-x6j","Constructive Criticism","Hiii inafaa I trend number one",0.444198340177536,"2026-02-25T11:17:02.186650Z",15326,"Mixed (Code-switching)",12.41,0,"neutral or positive","2026-02-01T18:55:51Z","Positive","[CC] Supportive Speech","Hiii inafaa I trend number one","2026-02-25T11:17:02.186650Z"
697.0,7787,2792,"1","@conniejane5725","Constructive Criticism","Mad tune collision  Jamaica  Jamaica  Kenya ",0.4319138824939728,"2026-02-25T11:17:32.503250Z",15327,"Mixed (Code-switching)",11.697,3,"offensive language","2026-02-01T18:34:08Z","Positive","[CC] Supportive Speech","Mad tune💥🇯🇲🇯🇲🇰🇪","2026-02-25T11:17:32.503700Z"
